rnum,rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,current_date
1,1,0,OLD,20235854,덤 머니,2024-01-17,39352196,21.9,611729,1.6,140877039,4279,-88,-2,15791,439,804,2024-01-19
2,2,0,OLD,20235353,길위에 김대중,2024-01-10,32806586,18.3,874079,2.7,726201368,3399,-32,-0.9,75793,358,512,2024-01-19
3,3,0,OLD,20234114,괴물,2023-11-29,23677572,13.2,3063952,14.9,4606058794,2273,195,9.4,468127,179,252,2024-01-19
4,4,0,OLD,20236557,스즈메의 문단속: 다녀왔어,2024-01-10,15432580,8.6,163301,1.1,309191171,1460,-70,-4.6,30739,166,218,2024-01-19
5,5,0,OLD,20235925,나의 올드 오크,2024-01-17,11691139,6.5,-343800,-2.9,63316475,1214,-56,-4.4,6815,82,121,2024-01-19
6,6,3,OLD,20233299,크레센도,2023-12-20,6913400,3.8,832200,13.7,605103800,895,155,20.9,58842,41,52,2024-01-19
7,7,0,NEW,20236464,도그맨,2024-01-24,7760000,4.3,7760000,100,10980000,776,776,100,1118,4,4,2024-01-19
8,8,0,OLD,20236533,립세의 사계,2024-01-10,5349200,3.0,203700,4,90511040,763,1,0.1,11907,119,175,2024-01-19
9,9,-2,OLD,20178522,콜 미 바이 유어 네임,2018-03-22,5126030,2.9,-2359400,-31.5,1937157878,598,-241,-28.7,229796,35,38,2024-01-19
10,10,0,OLD,20235073,라이즈,2024-01-17,5092158,2.8,864280,20.4,25790632,511,49,10.6,2768,67,81,2024-01-19
1,1,1,OLD,20235353,길위에 김대중,2024-01-10,78565634,27.2,45759048,139.5,804767002,7949,4550,133.9,83742,377,531,2024-01-20
2,2,-1,OLD,20235854,덤 머니,2024-01-17,51591613,17.9,12239417,31.1,192468652,5093,814,19,20884,438,711,2024-01-20
3,3,0,OLD,20234114,괴물,2023-11-29,38969766,13.5,15292194,64.6,4645028560,3725,1452,63.9,471852,183,247,2024-01-20
4,4,0,OLD,20236557,스즈메의 문단속: 다녀왔어,2024-01-10,30019435,10.4,14586855,94.5,339210606,2833,1373,94,33572,183,248,2024-01-20
5,5,0,OLD,20235925,나의 올드 오크,2024-01-17,19271234,6.7,7580095,64.8,82587709,2013,799,65.8,8828,81,118,2024-01-20
6,6,0,OLD,20233299,크레센도,2023-12-20,7952600,2.8,1039200,15,613056400,801,-94,-10.5,59643,39,49,2024-01-20
7,7,3,OLD,20235073,라이즈,2024-01-17,7429562,2.6,2337404,45.9,33220194,750,239,46.8,3518,68,76,2024-01-20
8,8,6,OLD,20236080,류이치 사카모토: 오퍼스,2023-12-27,5554906,1.9,3238489,139.8,477966339,530,292,122.7,50241,32,35,2024-01-20
9,9,-1,OLD,20236533,립세의 사계,2024-01-10,4331510,1.5,-1017690,-19,94842550,516,-247,-32.4,12423,96,118,2024-01-20
10,10,-1,OLD,20178522,콜 미 바이 유어 네임,2018-03-22,4541400,1.6,-584630,-11.4,1941699278,511,-87,-14.5,230307,38,42,2024-01-20
1,1,0,OLD,20235353,길위에 김대중,2024-01-10,86303072,31.0,7737438,9.8,891070074,8649,700,8.8,92391,370,519,2024-01-21
2,2,0,OLD,20235854,덤 머니,2024-01-17,40963893,14.7,-10627720,-20.6,233432545,4108,-985,-19.3,24992,411,651,2024-01-21
3,3,0,OLD,20234114,괴물,2023-11-29,35989434,12.9,-2980332,-7.6,4681017994,3506,-219,-5.9,475358,172,240,2024-01-21
4,4,0,OLD,20236557,스즈메의 문단속: 다녀왔어,2024-01-10,27007041,9.7,-3012394,-10,366217647,2579,-254,-9,36151,178,231,2024-01-21
5,5,0,OLD,20235925,나의 올드 오크,2024-01-17,17118039,6.1,-2153195,-11.2,99705748,1737,-276,-13.7,10565,80,113,2024-01-21
6,6,0,NEW,20235933,영화 스미코구라시 - 튀어나오는 그림책과 비밀의 아이,2024-01-24,8991000,3.2,8991000,100,8991000,999,999,100,999,4,4,2024-01-21
7,7,-1,OLD,20233299,크레센도,2023-12-20,8038000,2.9,85400,1.1,621094400,814,13,1.6,60457,37,46,2024-01-21
8,8,-1,OLD,20235073,라이즈,2024-01-17,7740984,2.8,311422,4.2,40961178,775,25,3.3,4293,63,74,2024-01-21
9,9,1,OLD,20178522,콜 미 바이 유어 네임,2018-03-22,4640500,1.7,99100,2.2,1946339778,525,14,2.7,230832,37,41,2024-01-21
10,10,-1,OLD,20236533,립세의 사계,2024-01-10,4108750,1.5,-222760,-5.1,98951300,482,-34,-6.6,12905,90,111,2024-01-21
1,1,0,OLD,20235353,길위에 김대중,2024-01-10,30692762,25.0,-55610310,-64.4,921762836,3185,-5464,-63.2,95576,351,479,2024-01-22
2,2,0,OLD,20235854,덤 머니,2024-01-17,21248265,17.3,-19715628,-48.1,254680810,2340,-1768,-43,27332,390,594,2024-01-22
3,3,0,OLD,20234114,괴물,2023-11-29,15857408,12.9,-20132026,-55.9,4696875402,1573,-1933,-55.1,476931,168,229,2024-01-22
4,4,0,OLD,20236557,스즈메의 문단속: 다녀왔어,2024-01-10,10769219,8.8,-16237822,-60.1,376986866,1059,-1520,-58.9,37210,162,204,2024-01-22
5,5,2,OLD,20233299,크레센도,2023-12-20,5702800,4.6,-2335200,-29.1,626797200,777,-37,-4.5,61234,37,52,2024-01-22
6,6,-1,OLD,20235925,나의 올드 오크,2024-01-17,6271617,5.1,-10846422,-63.4,105977365,671,-1066,-61.4,11236,73,102,2024-01-22
7,7,2,OLD,20178522,콜 미 바이 유어 네임,2018-03-22,3993400,3.3,-647100,-13.9,1950333178,454,-71,-13.5,231286,40,43,2024-01-22
8,8,0,NEW,20227570,울산의 별,2024-01-24,3357000,2.7,3357000,100,4491000,373,373,100,499,2,2,2024-01-22
9,9,-1,OLD,20235073,라이즈,2024-01-17,3376989,2.8,-4363995,-56.4,44338167,355,-420,-54.2,4648,56,68,2024-01-22
10,10,0,OLD,20236533,립세의 사계,2024-01-10,2215300,1.8,-1893450,-46.1,101166600,274,-208,-43.2,13179,74,98,2024-01-22
1,1,1,OLD,20235854,덤 머니,2024-01-17,26943480,19.8,5695215,26.8,281624290,3026,686,29.3,30358,398,615,2024-01-23
2,2,-1,OLD,20235353,길위에 김대중,2024-01-10,28840912,21.2,-1851850,-6,950603748,3016,-169,-5.3,98592,355,488,2024-01-23
3,3,0,OLD,20234114,괴물,2023-11-29,17046878,12.5,1189470,7.5,4713922280,1697,124,7.9,478628,174,236,2024-01-23
4,4,0,OLD,20236557,스즈메의 문단속: 다녀왔어,2024-01-10,10901684,8.0,132465,1.2,387888550,1102,43,4.1,38312,160,214,2024-01-23
5,5,0,NEW,20231415,소풍,2024-02-07,8577000,6.3,8577000,100,8577000,953,953,100,953,2,3,2024-01-23
6,6,0,OLD,20235925,나의 올드 오크,2024-01-17,7593189,5.6,1321572,21.1,113570554,818,147,21.9,12054,74,105,2024-01-23
7,7,2,OLD,20235073,라이즈,2024-01-17,5323889,3.9,1946900,57.7,49662056,588,233,65.6,5236,67,79,2024-01-23
8,8,-1,OLD,20178522,콜 미 바이 유어 네임,2018-03-22,3757400,2.8,-236000,-5.9,1954090578,435,-19,-4.2,231721,38,41,2024-01-23
9,9,-4,OLD,20233299,크레센도,2023-12-20,3128000,2.3,-2574800,-45.1,629925200,316,-461,-59.3,61550,40,54,2024-01-23
10,10,2,OLD,20236108,노 베어스,2024-01-10,2309000,1.7,-53300,-2.3,58705804,257,11,4.5,5831,30,31,2024-01-23
1,1,0,NEW,20236464,도그맨,2024-01-24,89678912,44.6,89678912,100,100658912,10203,10203,100,11321,496,1206,2024-01-24
2,2,0,NEW,20230956,세기말의 사랑,2024-01-24,14269400,7.1,14269400,100,25365400,1676,1676,100,2894,118,152,2024-01-24
3,3,0,OLD,20234114,괴물,2023-11-29,14504876,7.2,-2542002,-14.9,4728427156,1487,-210,-12.4,480115,117,142,2024-01-24
4,4,-2,OLD,20235353,길위에 김대중,2024-01-10,12222367,6.1,-16618545,-57.6,962826115,1400,-1616,-53.6,99992,129,155,2024-01-24
5,4,0,OLD,20236557,스즈메의 문단속: 다녀왔어,2024-01-10,12143768,6.0,1242084,11.4,400032318,1400,298,27,39712,93,213,2024-01-24
6,6,-5,OLD,20235854,덤 머니,2024-01-17,10066539,5.0,-16876941,-62.6,291690829,1153,-1873,-61.9,31511,108,143,2024-01-24
7,7,0,NEW,20236890,클럽 제로,2024-01-24,9511600,4.7,9511600,100,9511600,1033,1033,100,1033,59,78,2024-01-24
8,8,-2,OLD,20235925,나의 올드 오크,2024-01-17,5015900,2.5,-2577289,-33.9,118586454,567,-251,-30.7,12621,44,52,2024-01-24
9,9,0,OLD,20233299,크레센도,2023-12-20,3985300,2.0,857300,27.4,633910500,404,88,27.8,61954,30,36,2024-01-24
10,10,0,NEW,20235933,영화 스미코구라시 - 튀어나오는 그림책과 비밀의 아이,2024-01-24,2871700,1.4,2871700,100,11862700,383,383,100,1382,82,94,2024-01-24
1,1,0,OLD,20236464,도그맨,2024-01-24,47433237,30.2,-42245675,-47.1,148092149,5221,-4982,-48.8,16542,475,1036,2024-01-25
2,2,2,OLD,20235353,길위에 김대중,2024-01-10,27285551,17.4,15063184,123.2,990111666,3005,1605,114.6,102997,141,155,2024-01-25
3,3,-1,OLD,20230956,세기말의 사랑,2024-01-24,11557017,7.4,-2712383,-19,36922417,1433,-243,-14.5,4327,114,140,2024-01-25
4,4,0,OLD,20236557,스즈메의 문단속: 다녀왔어,2024-01-10,9245978,5.9,-2897790,-23.9,409278296,1046,-354,-25.3,40758,94,185,2024-01-25
5,5,-2,OLD,20234114,괴물,2023-11-29,9240263,5.9,-5264613,-36.3,4737667419,935,-552,-37.1,481050,106,126,2024-01-25
6,6,0,OLD,20235854,덤 머니,2024-01-17,7468578,4.8,-2597961,-25.8,299159407,826,-327,-28.4,32337,90,117,2024-01-25
7,7,0,OLD,20236890,클럽 제로,2024-01-24,6284350,4.0,-3227250,-33.9,15795950,758,-275,-26.6,1791,60,77,2024-01-25
8,8,0,OLD,20235925,나의 올드 오크,2024-01-17,5986300,3.8,970400,19.3,124572754,710,143,25.2,13331,48,56,2024-01-25
9,9,1,OLD,20235933,영화 스미코구라시 - 튀어나오는 그림책과 비밀의 아이,2024-01-24,2543950,1.6,-327750,-11.4,14406650,325,-58,-15.1,1707,77,85,2024-01-25
10,10,-1,OLD,20233299,크레센도,2023-12-20,3369200,2.1,-616100,-15.5,637279700,323,-81,-20,62277,28,33,2024-01-25
1,1,0,OLD,20236464,도그맨,2024-01-24,47526034,29.6,92797,0.2,195618183,4929,-292,-5.6,21471,482,1034,2024-01-26
2,2,1,OLD,20230956,세기말의 사랑,2024-01-24,15589978,9.7,4032961,34.9,52512395,1897,464,32.4,6224,111,140,2024-01-26
3,3,2,OLD,20234114,괴물,2023-11-29,15957269,9.9,6717006,72.7,4753624688,1504,569,60.9,482554,127,150,2024-01-26
4,4,-2,OLD,20235353,길위에 김대중,2024-01-10,12435262,7.7,-14850289,-54.4,1002546928,1297,-1708,-56.8,104294,123,148,2024-01-26
5,5,-1,OLD,20236557,스즈메의 문단속: 다녀왔어,2024-01-10,11009312,6.8,1763334,19.1,420287608,1214,168,16.1,41972,96,203,2024-01-26
6,6,0,OLD,20235854,덤 머니,2024-01-17,6268195,3.9,-1200383,-16.1,305427602,689,-137,-16.6,33026,103,133,2024-01-26
7,7,1,OLD,20235925,나의 올드 오크,2024-01-17,5644150,3.5,-342150,-5.7,130216904,591,-119,-16.8,13922,50,57,2024-01-26
8,8,-1,OLD,20236890,클럽 제로,2024-01-24,5150089,3.2,-1134261,-18,20946039,583,-175,-23.1,2374,58,75,2024-01-26
9,9,0,NEW,20246966,아기상어 극장판: 사이렌 스톤의 비밀,2024-02-07,3888000,2.4,3888000,100,3888000,432,432,100,432,1,1,2024-01-26
10,10,-1,OLD,20235933,영화 스미코구라시 - 튀어나오는 그림책과 비밀의 아이,2024-01-24,3367000,2.1,823050,32.4,17773650,411,86,26.5,2118,92,102,2024-01-26
1,1,0,OLD,20236464,도그맨,2024-01-24,71540303,28.2,24014269,50.5,267158486,7222,2293,46.5,28693,492,946,2024-01-27
2,2,2,OLD,20235353,길위에 김대중,2024-01-10,31343179,12.4,18907917,152.1,1033890107,3186,1889,145.6,107480,156,186,2024-01-27
3,3,0,OLD,20234114,괴물,2023-11-29,24867936,9.8,8910667,55.8,4778492624,2391,887,59,484945,125,163,2024-01-27
4,4,1,OLD,20236557,스즈메의 문단속: 다녀왔어,2024-01-10,19115009,7.5,8105697,73.6,439402617,2141,927,76.4,44113,100,183,2024-01-27
5,5,0,NEW,20234730,추락의 해부,2024-01-31,20310000,8.0,20310000,100,28565000,1354,1354,100,2187,16,16,2024-01-27
6,6,0,OLD,20235854,덤 머니,2024-01-17,10165228,4.0,3897033,62.2,315592830,1021,332,48.2,34047,94,115,2024-01-27
7,7,0,OLD,20235925,나의 올드 오크,2024-01-17,9131778,3.6,3487628,61.8,139348682,1009,418,70.7,14931,43,49,2024-01-27
8,8,-6,OLD,20230956,세기말의 사랑,2024-01-24,8791728,3.5,-6798250,-43.6,61304123,1004,-893,-47.1,7228,116,132,2024-01-27
9,9,1,OLD,20235933,영화 스미코구라시 - 튀어나오는 그림책과 비밀의 아이,2024-01-24,6178430,2.4,2811430,83.5,23952080,709,298,72.5,2827,98,115,2024-01-27
10,10,1,OLD,20233299,크레센도,2023-12-20,5864500,2.3,1477600,33.7,647531100,526,133,33.8,63196,34,40,2024-01-27
1,1,0,OLD,20236464,도그맨,2024-01-24,63382447,26.9,-8157856,-11.4,330540933,6372,-850,-11.8,35065,494,881,2024-01-28
2,2,0,OLD,20235353,길위에 김대중,2024-01-10,34132344,14.5,2789165,8.9,1068022451,3439,253,7.9,110919,149,177,2024-01-28
3,3,0,OLD,20234114,괴물,2023-11-29,24011431,10.2,-856505,-3.4,4802504055,2292,-99,-4.1,487237,123,151,2024-01-28
4,4,0,OLD,20236557,스즈메의 문단속: 다녀왔어,2024-01-10,18102953,7.7,-1012056,-5.3,457505570,2026,-115,-5.4,46139,93,168,2024-01-28
5,5,1,OLD,20235854,덤 머니,2024-01-17,13937456,5.9,3772228,37.1,329530286,1500,479,46.9,35547,100,130,2024-01-28
6,6,2,OLD,20230956,세기말의 사랑,2024-01-24,8539117,3.6,-252611,-2.9,69843240,1015,11,1.1,8243,123,145,2024-01-28
7,7,0,OLD,20235925,나의 올드 오크,2024-01-17,9501249,4.0,369471,4,148849931,1010,1,0.1,15941,49,53,2024-01-28
8,8,-3,OLD,20234730,추락의 해부,2024-01-31,12000000,5.1,-8310000,-40.9,40565000,800,-554,-40.9,2987,8,8,2024-01-28
9,9,0,OLD,20235933,영화 스미코구라시 - 튀어나오는 그림책과 비밀의 아이,2024-01-24,7213070,3.1,1034640,16.7,31165150,796,87,12.3,3623,101,115,2024-01-28
10,10,0,OLD,20233299,크레센도,2023-12-20,5606400,2.4,-258100,-4.4,653137500,500,-26,-4.9,63696,31,37,2024-01-28
1,1,0,OLD,20236464,도그맨,2024-01-24,29728411,28.1,-33654036,-53.1,360269344,3239,-3133,-49.2,38304,440,798,2024-01-29
2,2,1,OLD,20234114,괴물,2023-11-29,18080143,17.1,-5931288,-24.7,4820584198,1816,-476,-20.8,489053,116,150,2024-01-29
3,3,-1,OLD,20235353,길위에 김대중,2024-01-10,9880079,9.3,-24252265,-71.1,1077902530,1055,-2384,-69.3,111974,116,141,2024-01-29
4,4,0,OLD,20236557,스즈메의 문단속: 다녀왔어,2024-01-10,7136551,6.7,-10966402,-60.6,464642121,807,-1219,-60.2,46946,85,156,2024-01-29
5,5,1,OLD,20230956,세기말의 사랑,2024-01-24,4419495,4.2,-4119622,-48.2,74262735,526,-489,-48.2,8769,103,125,2024-01-29
6,6,1,OLD,20235925,나의 올드 오크,2024-01-17,3846530,3.6,-5654719,-59.5,152696461,443,-567,-56.1,16384,38,46,2024-01-29
7,7,-2,OLD,20235854,덤 머니,2024-01-17,3045117,2.9,-10892339,-78.2,332575403,304,-1196,-79.7,35851,74,94,2024-01-29
8,8,2,OLD,20233299,크레센도,2023-12-20,2968800,2.8,-2637600,-47,656106300,300,-200,-40,63996,31,39,2024-01-29
9,9,2,OLD,20236890,클럽 제로,2024-01-24,2306228,2.2,-1648400,-41.7,31941875,264,-169,-39,3543,50,66,2024-01-29
10,10,4,OLD,20235073,라이즈,2024-01-17,2196267,2.1,-453300,-17.1,63703768,243,-39,-13.8,6749,20,20,2024-01-29
1,1,0,OLD,20236464,도그맨,2024-01-24,34959744,24.7,5231333,17.6,395229088,3911,672,20.7,42215,452,822,2024-01-30
2,2,0,OLD,20234114,괴물,2023-11-29,22902094,16.2,4821951,26.7,4843486292,2309,493,27.1,491362,125,161,2024-01-30
3,3,2,OLD,20230956,세기말의 사랑,2024-01-24,11762355,8.3,7342860,166.1,86025090,1435,909,172.8,10204,120,148,2024-01-30
4,4,0,OLD,20236557,스즈메의 문단속: 다녀왔어,2024-01-10,9595740,6.8,2459189,34.5,474237861,1102,295,36.6,48048,93,175,2024-01-30
5,5,-2,OLD,20235353,길위에 김대중,2024-01-10,9774295,6.9,-105784,-1.1,1087676825,1031,-24,-2.3,113005,119,145,2024-01-30
6,6,0,NEW,20246953,검은 소년,2024-02-07,5968000,4.2,5968000,100,5968000,746,746,100,746,3,3,2024-01-30
7,7,-1,OLD,20235925,나의 올드 오크,2024-01-17,4560700,3.2,714170,18.6,157257161,529,86,19.4,16913,47,55,2024-01-30
8,8,1,OLD,20236890,클럽 제로,2024-01-24,3695650,2.6,1389422,60.2,35637525,450,186,70.5,3993,57,76,2024-01-30
9,9,-1,OLD,20233299,크레센도,2023-12-20,3799900,2.7,831100,28,659906200,386,86,28.7,64382,31,40,2024-01-30
10,10,1,OLD,20235904,플랜 75,2024-02-07,4189000,3.0,1772000,73.3,8333000,380,157,70.4,790,2,2,2024-01-30
1,1,0,NEW,20234730,추락의 해부,2024-01-31,51405559,32.6,51405559,100,91970559,6792,6792,100,9779,225,316,2024-01-31
2,2,0,OLD,20234114,괴물,2023-11-29,19301275,12.2,-3600819,-15.7,4862787567,2549,240,10.4,493911,82,103,2024-01-31
3,3,0,NEW,20246964,정글번치: 월드투어,2024-01-31,14638900,9.3,14638900,100,16438900,2085,2085,100,2285,157,258,2024-01-31
4,4,0,NEW,20236776,비욘드 유토피아,2024-01-31,13995534,8.9,13995534,100,22778534,1564,1564,100,2473,152,261,2024-01-31
5,5,0,OLD,20235353,길위에 김대중,2024-01-10,9811267,6.2,36972,0.4,1097488092,1326,295,28.6,114331,88,103,2024-01-31
6,6,-5,OLD,20236464,도그맨,2024-01-24,8251313,5.2,-26708431,-76.4,403480401,1067,-2844,-72.7,43282,93,104,2024-01-31
7,7,0,OLD,20235925,나의 올드 오크,2024-01-17,5333250,3.4,772550,16.9,162590411,744,215,40.6,17657,36,37,2024-01-31
8,8,-5,OLD,20230956,세기말의 사랑,2024-01-24,5460300,3.5,-6302055,-53.6,91485390,688,-747,-52.1,10892,37,40,2024-01-31
9,9,20,OLD,20236045,"바다 탐험대 옥토넛 어보브 앤 비욘드: 버드, 옥토경보를 울려라!",2023-12-27,3236000,2.1,2811000,661.4,540025160,516,453,719,66656,8,8,2024-01-31
10,10,0,NEW,20120920,아녜스 V에 의한 제인 B,2024-01-31,3033000,1.9,3033000,100,7009000,401,401,100,991,33,34,2024-01-31
1,1,0,OLD,20234730,추락의 해부,2024-01-31,43286202,33.5,-8119357,-15.8,135256761,4729,-2063,-30.4,14508,228,316,2024-02-01
2,2,1,OLD,20246964,정글번치: 월드투어,2024-01-31,13174800,10.2,-1464100,-10,29613700,1738,-347,-16.6,4023,151,240,2024-02-01
3,3,-1,OLD,20234114,괴물,2023-11-29,13587591,10.5,-5713684,-29.6,4876375158,1393,-1156,-45.4,495304,77,88,2024-02-01
4,4,0,NEW,20246966,아기상어 극장판: 사이렌 스톤의 비밀,2024-02-07,10809000,8.4,10809000,100,18855000,1201,1201,100,2011,6,6,2024-02-01
5,5,-1,OLD,20236776,비욘드 유토피아,2024-01-31,10033000,7.8,-3962534,-28.3,32811534,1031,-533,-34.1,3504,149,229,2024-02-01
6,6,-1,OLD,20235353,길위에 김대중,2024-01-10,8490737,6.6,-1320530,-13.5,1105978829,1027,-299,-22.5,115358,88,101,2024-02-01
7,7,-1,OLD,20236464,도그맨,2024-01-24,3857707,3.0,-4393606,-53.2,407338108,429,-638,-59.8,43711,73,81,2024-02-01
8,8,-1,OLD,20235925,나의 올드 오크,2024-01-17,3452539,2.7,-1880711,-35.3,166042950,377,-367,-49.3,18034,34,35,2024-02-01
9,9,6,OLD,20235854,덤 머니,2024-01-17,3014000,2.3,1020000,51.2,340809609,273,84,44.4,36639,6,9,2024-02-01
10,10,0,NEW,20226638,아네모네,2024-02-07,1962000,1.5,1962000,100,3240000,218,218,100,360,1,1,2024-02-01
1,1,0,OLD,20234730,추락의 해부,2024-01-31,43397230,35.5,111028,0.3,178653991,4380,-349,-7.4,18888,235,327,2024-02-02
2,2,0,OLD,20246964,정글번치: 월드투어,2024-01-31,18712200,15.3,5537400,42,48325900,2421,683,39.3,6444,166,265,2024-02-02
3,3,0,OLD,20234114,괴물,2023-11-29,16064035,13.1,2476444,18.2,4892439193,1633,240,17.2,496937,76,91,2024-02-02
4,4,2,OLD,20235353,길위에 김대중,2024-01-10,9320973,7.6,830236,9.8,1115299802,1006,-21,-2,116364,81,95,2024-02-02
5,5,0,OLD,20236776,비욘드 유토피아,2024-01-31,6988117,5.7,-3044883,-30.3,39799651,703,-328,-31.8,4207,137,215,2024-02-02
6,6,1,OLD,20236464,도그맨,2024-01-24,5504384,4.5,1646677,42.7,412842492,623,194,45.2,44334,83,90,2024-02-02
7,7,1,OLD,20235925,나의 올드 오크,2024-01-17,4026400,3.3,573861,16.6,170069350,423,46,12.2,18457,39,40,2024-02-02
8,8,1,OLD,20235854,덤 머니,2024-01-17,2259200,1.8,-754800,-25,343068809,195,-78,-28.6,36834,5,5,2024-02-02
9,9,8,OLD,20236108,노 베어스,2024-01-10,1421056,1.2,375878,36,74968061,166,47,39.5,7622,13,13,2024-02-02
10,10,11,OLD,20235073,라이즈,2024-01-17,1372969,1.1,632230,85.4,69538426,162,71,78,7501,15,15,2024-02-02
1,1,1,OLD,20246964,정글번치: 월드투어,2024-01-31,57969300,24.8,39257100,209.8,106295200,7227,4806,198.5,13671,189,336,2024-02-03
2,2,-1,OLD,20234730,추락의 해부,2024-01-31,66468698,28.5,23071468,53.2,245122689,6358,1978,45.2,25246,236,306,2024-02-03
3,3,0,OLD,20234114,괴물,2023-11-29,38880127,16.6,22816092,142,4931319320,3554,1921,117.6,500491,86,107,2024-02-03
4,4,0,OLD,20235353,길위에 김대중,2024-01-10,12585677,5.4,3264704,35,1127885479,1453,447,44.4,117817,86,103,2024-02-03
5,5,0,OLD,20236776,비욘드 유토피아,2024-01-31,13659739,5.8,6671622,95.5,53459390,1334,631,89.8,5541,147,233,2024-02-03
6,6,0,NEW,20246966,아기상어 극장판: 사이렌 스톤의 비밀,2024-02-07,9401500,4.0,9401500,100,28256500,829,829,100,2840,12,13,2024-02-03
7,7,0,OLD,20235925,나의 올드 오크,2024-01-17,6258339,2.7,2231939,55.4,176327689,680,257,60.8,19137,42,44,2024-02-03
8,8,-2,OLD,20236464,도그맨,2024-01-24,5016495,2.1,-487889,-8.9,417858987,567,-56,-9,44901,60,69,2024-02-03
9,9,1,OLD,20235073,라이즈,2024-01-17,2181539,0.9,808570,58.9,71719965,230,68,42,7731,11,11,2024-02-03
10,10,-1,OLD,20236108,노 베어스,2024-01-10,1893639,0.8,472583,33.3,76861700,219,53,31.9,7841,10,10,2024-02-03
1,1,0,OLD,20246964,정글번치: 월드투어,2024-01-31,57943700,23.9,-25600,0,164238900,7043,-184,-2.5,20714,193,333,2024-02-04
2,2,0,OLD,20234730,추락의 해부,2024-01-31,63301289,26.1,-3167409,-4.8,308423978,6293,-65,-1,31539,232,306,2024-02-04
3,3,0,OLD,20234114,괴물,2023-11-29,39890633,16.4,1010506,2.6,4971209953,3706,152,4.3,504197,91,108,2024-02-04
4,4,1,OLD,20236776,비욘드 유토피아,2024-01-31,20360097,8.4,6700358,49.1,73819487,1909,575,43.1,7450,158,254,2024-02-04
5,5,-1,OLD,20235353,길위에 김대중,2024-01-10,9713500,4.0,-2872177,-22.8,1137598979,1088,-365,-25.1,118905,84,101,2024-02-04
6,6,0,NEW,20235910,영화 스미코구라시 - 푸른 달밤의 마법의 아이,2024-02-07,8991000,3.7,8991000,100,9015000,999,999,100,1001,4,4,2024-02-04
7,7,-1,OLD,20246966,아기상어 극장판: 사이렌 스톤의 비밀,2024-02-07,9334300,3.8,-67200,-0.7,37590800,842,13,1.6,3682,12,13,2024-02-04
8,8,-1,OLD,20235925,나의 올드 오크,2024-01-17,5709700,2.4,-548639,-8.8,182037389,612,-68,-10,19749,39,40,2024-02-04
9,9,-1,OLD,20236464,도그맨,2024-01-24,4338656,1.8,-677839,-13.5,422197643,428,-139,-24.5,45329,62,68,2024-02-04
10,10,-1,OLD,20235073,라이즈,2024-01-17,2104239,0.9,-77300,-3.5,73824204,222,-8,-3.5,7953,12,12,2024-02-04
1,1,1,OLD,20234730,추락의 해부,2024-01-31,29825324,36.7,-33475965,-52.9,338249302,3153,-3140,-49.9,34692,222,308,2024-02-05
2,2,1,OLD,20234114,괴물,2023-11-29,11179107,13.8,-28711526,-72,4982389060,1147,-2559,-69.1,505344,76,95,2024-02-05
3,3,-2,OLD,20246964,정글번치: 월드투어,2024-01-31,7448500,9.2,-50495200,-87.1,171687400,909,-6134,-87.1,21623,130,173,2024-02-05
4,4,0,OLD,20236776,비욘드 유토피아,2024-01-31,8316578,10.2,-12043519,-59.2,82136065,864,-1045,-54.7,8314,138,225,2024-02-05
5,5,0,OLD,20235353,길위에 김대중,2024-01-10,4415295,5.4,-5298205,-54.5,1142014274,491,-597,-54.9,119396,66,79,2024-02-05
6,6,3,OLD,20236464,도그맨,2024-01-24,3091137,3.8,-1247519,-28.8,425288780,364,-64,-15,45693,63,65,2024-02-05
7,7,1,OLD,20235925,나의 올드 오크,2024-01-17,2340639,2.9,-3369061,-59,184378028,272,-340,-55.6,20021,33,35,2024-02-05
8,8,0,NEW,20210707,K스쿨,2024-02-21,2223000,2.7,2223000,100,2223000,247,247,100,247,1,1,2024-02-05
9,9,0,NEW,20231415,소풍,2024-02-07,800000,1.0,800000,100,17759000,112,112,100,1959,2,2,2024-02-05
10,10,1,OLD,20120920,아녜스 V에 의한 제인 B,2024-01-31,1036500,1.3,-689800,-40,14265500,110,-68,-38.2,1743,25,25,2024-02-05
1,1,0,OLD,20234730,추락의 해부,2024-01-31,31969956,31.3,2144632,7.2,370219258,3419,266,8.4,38111,224,314,2024-02-06
2,2,2,OLD,20236776,비욘드 유토피아,2024-01-31,17403439,17.0,9086861,109.3,99539504,2032,1168,135.2,10346,151,249,2024-02-06
3,3,0,OLD,20246964,정글번치: 월드투어,2024-01-31,10419000,10.2,2970500,39.9,182106400,1381,472,51.9,23004,145,207,2024-02-06
4,4,-2,OLD,20234114,괴물,2023-11-29,12395629,12.1,1216522,10.9,4994784689,1283,136,11.9,506627,82,95,2024-02-06
5,5,0,OLD,20235353,길위에 김대중,2024-01-10,5760845,5.6,1345550,30.5,1147775119,669,178,36.3,120065,78,88,2024-02-06
6,6,1,OLD,20235925,나의 올드 오크,2024-01-17,3743600,3.7,1402961,59.9,188121628,428,156,57.4,20449,36,37,2024-02-06
7,7,-1,OLD,20236464,도그맨,2024-01-24,3529869,3.5,438732,14.2,428818649,408,44,12.1,46101,60,69,2024-02-06
