rnum,rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,current_date
6,6,2,OLD,20223614,루이스 웨인: 사랑을 그린 고양이 화가,2022-04-06,22171300,6.6,-619100,-2.7,305957160,2372,-47,-1.9,31417,426,857,2022-04-12
7,7,-1,OLD,20199500,뜨거운 피,2022-03-23,19758320,5.9,-5357220,-21.3,3545918470,2032,-645,-24.1,368222,358,610,2022-04-12
8,8,0,NEW,20204845,공기살인,2022-04-22,9144000,2.7,9144000,100,13296000,1016,1016,100,1604,5,5,2022-04-12
9,9,1,OLD,20190299,이상한 나라의 수학자,2022-03-09,5932500,1.8,500200,9.2,4991514520,741,130,21.3,526009,143,185,2022-04-12
10,10,-1,OLD,20223278,극장판 주술회전 0,2022-02-17,7692100,2.3,35200,0.5,5774374960,699,-6,-0.9,582642,174,225,2022-04-12
1,1,20,OLD,20212725,신비한 동물들과 덤블도어의 비밀,2022-04-13,883500500,79.2,881460500,43208.8,900690500,86821,86651,50971.2,88035,1984,7393,2022-04-13
2,2,0,OLD,20196906,스텔라,2022-04-06,36798820,3.3,-5750810,-13.5,651201840,4060,-919,-18.5,72543,519,859,2022-04-13
3,3,-2,OLD,20204431,모비우스,2022-03-30,32099840,2.9,-29938150,-48.3,4340913770,3280,-2869,-46.7,441423,484,867,2022-04-13
4,4,-1,OLD,20212724,앰뷸런스,2022-04-06,27200570,2.4,-20457580,-42.9,955567970,2928,-1899,-39.3,94464,468,849,2022-04-13
5,5,-1,OLD,20212618,수퍼 소닉2,2022-04-06,22605800,2.0,-9538830,-29.7,1296959970,2615,-853,-24.6,140191,443,705,2022-04-13
6,6,0,OLD,20223614,루이스 웨인: 사랑을 그린 고양이 화가,2022-04-06,12124060,1.1,-10047240,-45.3,318081220,1320,-1052,-44.4,32737,198,274,2022-04-13
7,7,-2,OLD,20196669,앵커,2022-04-20,10800000,1.0,-20200000,-65.2,68316000,1200,-1900,-61.3,7207,9,9,2022-04-13
8,8,0,OLD,20204845,공기살인,2022-04-22,9000000,0.8,-144000,-1.6,22296000,1000,-16,-1.6,2604,7,7,2022-04-13
9,9,-2,OLD,20199500,뜨거운 피,2022-03-23,8748000,0.8,-11010320,-55.7,3554666470,928,-1104,-54.3,369150,147,214,2022-04-13
10,10,0,NEW,20219310,말임씨를 부탁해,2022-04-13,7111000,0.6,7111000,100,31940000,807,807,100,4660,163,229,2022-04-13
1,1,0,OLD,20212725,신비한 동물들과 덤블도어의 비밀,2022-04-13,524107730,68.8,-359392770,-40.7,1424798230,50841,-35980,-41.4,138876,1992,6875,2022-04-14
2,2,19,OLD,20223278,극장판 주술회전 0,2022-02-17,62833830,8.3,58030130,1208,5842012490,6339,5886,1299.3,589434,195,281,2022-04-14
3,3,0,OLD,20204431,모비우스,2022-03-30,28156460,3.7,-3943380,-12.3,4369070230,2849,-431,-13.1,444272,496,878,2022-04-14
4,4,-2,OLD,20196906,스텔라,2022-04-06,25845120,3.4,-10953700,-29.8,677046960,2830,-1230,-30.3,75373,504,783,2022-04-14
5,5,-1,OLD,20212724,앰뷸런스,2022-04-06,22304370,2.9,-4896200,-18,977872340,2352,-576,-19.7,96816,444,829,2022-04-14
6,6,-1,OLD,20212618,수퍼 소닉2,2022-04-06,20357160,2.7,-2248640,-9.9,1317317130,2275,-340,-13,142466,421,665,2022-04-14
7,7,1,OLD,20204845,공기살인,2022-04-22,8400000,1.1,-600000,-6.7,30696000,1000,0,0,3604,7,7,2022-04-14
8,7,0,NEW,20223923,하빗,2022-04-14,5000000,0.7,5000000,100,5122000,1000,1000,100,1012,50,50,2022-04-14
9,9,1,OLD,20219310,말임씨를 부탁해,2022-04-13,7436200,1.0,325200,4.6,39376200,862,55,6.8,5522,164,230,2022-04-14
10,10,-4,OLD,20223614,루이스 웨인: 사랑을 그린 고양이 화가,2022-04-06,7546900,1.0,-4577160,-37.8,325628120,791,-529,-40.1,33528,182,236,2022-04-14
1,1,0,OLD,20212725,신비한 동물들과 덤블도어의 비밀,2022-04-13,722381160,76.9,198273430,37.8,2147179390,66696,15855,31.2,205572,2063,7176,2022-04-15
2,2,4,OLD,20212618,수퍼 소닉2,2022-04-06,38117240,4.1,17760080,87.2,1355434370,3973,1698,74.6,146439,491,850,2022-04-15
3,3,0,OLD,20204431,모비우스,2022-03-30,40132700,4.3,11976240,42.5,4409202930,3909,1060,37.2,448181,523,923,2022-04-15
4,4,1,OLD,20212724,앰뷸런스,2022-04-06,30182200,3.2,7877830,35.3,1008054540,3158,806,34.3,99974,474,844,2022-04-15
5,5,-1,OLD,20196906,스텔라,2022-04-06,25997470,2.8,152350,0.6,703044430,2742,-88,-3.1,78115,489,783,2022-04-15
6,6,-4,OLD,20223278,극장판 주술회전 0,2022-02-17,15920840,1.7,-46912990,-74.7,5857933330,1435,-4904,-77.4,590869,153,195,2022-04-15
7,7,2,OLD,20219310,말임씨를 부탁해,2022-04-13,8743300,0.9,1307100,17.6,48119500,969,107,12.4,6491,171,239,2022-04-15
8,8,2,OLD,20223614,루이스 웨인: 사랑을 그린 고양이 화가,2022-04-06,8811700,0.9,1264800,16.8,334439820,839,48,6.1,34367,185,243,2022-04-15
9,9,2,OLD,20199500,뜨거운 피,2022-03-23,8253800,0.9,1372500,19.9,3569801570,830,102,14,370708,135,197,2022-04-15
10,10,0,NEW,20212783,로스트 시티,2022-04-20,5368000,0.6,5368000,100,5368000,488,488,100,488,2,2,2022-04-15
1,1,0,OLD,20212725,신비한 동물들과 덤블도어의 비밀,2022-04-13,1613960090,72.3,891578930,123.4,3761139480,150255,83559,125.3,355827,2207,8402,2022-04-16
2,2,0,OLD,20212618,수퍼 소닉2,2022-04-06,282102290,12.6,243985050,640.1,1637536660,32242,28269,711.5,178681,869,2097,2022-04-16
3,3,0,OLD,20204431,모비우스,2022-03-30,78835770,3.5,38703070,96.4,4488038700,7595,3686,94.3,455776,587,977,2022-04-16
4,4,2,OLD,20223278,극장판 주술회전 0,2022-02-17,61169800,2.7,45248960,284.2,5919103130,5741,4306,300.1,596610,175,262,2022-04-16
5,5,0,OLD,20196906,스텔라,2022-04-06,49449200,2.2,23451730,90.2,752493630,4957,2215,80.8,83072,509,827,2022-04-16
6,6,-2,OLD,20212724,앰뷸런스,2022-04-06,45902240,2.1,15720040,52.1,1053956780,4502,1344,42.6,104476,500,780,2022-04-16
7,7,2,OLD,20199500,뜨거운 피,2022-03-23,16057900,0.7,7804100,94.6,3585859470,1541,711,85.7,372249,139,204,2022-04-16
8,8,0,OLD,20223614,루이스 웨인: 사랑을 그린 고양이 화가,2022-04-06,14112000,0.6,5300300,60.2,348551820,1354,515,61.4,35721,190,229,2022-04-16
9,9,-2,OLD,20219310,말임씨를 부탁해,2022-04-13,12326100,0.6,3582800,41,60445600,1272,303,31.3,7763,197,255,2022-04-16
10,10,1,OLD,20217123,복지식당,2022-04-14,3378000,0.2,933500,38.2,17485200,399,107,36.6,2064,51,69,2022-04-16
1,1,0,OLD,20212725,신비한 동물들과 덤블도어의 비밀,2022-04-13,1281836600,70.2,-332123490,-20.6,5042976080,120508,-29747,-19.8,476335,2182,8172,2022-04-17
2,2,0,OLD,20212618,수퍼 소닉2,2022-04-06,271680360,14.9,-10421930,-3.7,1909217020,31064,-1178,-3.7,209745,857,2066,2022-04-17
3,3,0,OLD,20204431,모비우스,2022-03-30,67623020,3.7,-11212750,-14.2,4555661720,6619,-976,-12.9,462395,573,924,2022-04-17
4,4,1,OLD,20196906,스텔라,2022-04-06,45942600,2.5,-3506600,-7.1,798436230,4751,-206,-4.2,87823,510,806,2022-04-17
5,5,1,OLD,20212724,앰뷸런스,2022-04-06,39054260,2.1,-6847980,-14.9,1093011040,3821,-681,-15.1,108297,470,736,2022-04-17
6,6,-2,OLD,20223278,극장판 주술회전 0,2022-02-17,28445140,1.6,-32724660,-53.5,5947548270,2631,-3110,-54.2,599241,160,209,2022-04-17
7,7,0,OLD,20199500,뜨거운 피,2022-03-23,15226500,0.8,-831400,-5.2,3601085970,1479,-62,-4,373728,134,194,2022-04-17
8,8,1,OLD,20219310,말임씨를 부탁해,2022-04-13,12714830,0.7,388730,3.2,73160430,1281,9,0.7,9044,197,256,2022-04-17
9,9,-1,OLD,20223614,루이스 웨인: 사랑을 그린 고양이 화가,2022-04-06,12625300,0.7,-1486700,-10.5,361177120,1205,-149,-11,36926,182,225,2022-04-17
10,10,2,OLD,20217023,그리스도 디 오리진,2022-04-14,4996000,0.3,1338800,36.6,13427300,480,105,28,1368,62,69,2022-04-17
1,1,0,OLD,20212725,신비한 동물들과 덤블도어의 비밀,2022-04-13,325461310,64.3,-956375290,-74.6,5368437390,31487,-89021,-73.9,507822,1898,6008,2022-04-18
2,2,6,OLD,20219310,말임씨를 부탁해,2022-04-13,22813600,4.5,10098770,79.4,95974030,3464,2183,170.4,12508,172,233,2022-04-18
3,3,0,OLD,20204431,모비우스,2022-03-30,26054500,5.2,-41568520,-61.5,4581716220,2671,-3948,-59.6,465066,493,824,2022-04-18
4,4,-2,OLD,20212618,수퍼 소닉2,2022-04-06,21592400,4.3,-250087960,-92.1,1930809420,2436,-28628,-92.2,212181,413,674,2022-04-18
5,5,-1,OLD,20196906,스텔라,2022-04-06,18322300,3.6,-27620300,-60.1,816758530,1918,-2833,-59.6,89741,430,643,2022-04-18
6,6,0,NEW,20204845,공기살인,2022-04-22,12288000,2.4,12288000,100,42984000,1724,1724,100,5328,10,10,2022-04-18
7,7,-2,OLD,20212724,앰뷸런스,2022-04-06,14799870,2.9,-24254390,-62.1,1107810910,1571,-2250,-58.9,109868,372,619,2022-04-18
8,8,0,NEW,20178501,니 부모 얼굴이 보고 싶다,2022-04-27,13005000,2.6,13005000,100,13005000,1445,1445,100,1445,6,11,2022-04-18
9,9,-3,OLD,20223278,극장판 주술회전 0,2022-02-17,8283000,1.6,-20162140,-70.9,5955831270,773,-1858,-70.6,600014,136,168,2022-04-18
10,10,-3,OLD,20199500,뜨거운 피,2022-03-23,6643500,1.3,-8583000,-56.4,3607729470,694,-785,-53.1,374422,132,193,2022-04-18
1,1,0,OLD,20212725,신비한 동물들과 덤블도어의 비밀,2022-04-13,264938690,63.3,-60522620,-18.6,5633376080,25978,-5509,-17.5,533800,1896,5547,2022-04-19
2,2,2,OLD,20212618,수퍼 소닉2,2022-04-06,22006840,5.3,414440,1.9,1952816260,2473,37,1.5,214654,404,672,2022-04-19
3,3,0,OLD,20204431,모비우스,2022-03-30,22773200,5.4,-3281300,-12.6,4604489420,2270,-401,-15,467336,454,749,2022-04-19
4,4,1,OLD,20196906,스텔라,2022-04-06,14749270,3.5,-3573030,-19.5,831507800,1598,-320,-16.7,91339,375,574,2022-04-19
5,5,2,OLD,20212724,앰뷸런스,2022-04-06,13035900,3.1,-1763970,-11.9,1120846810,1413,-158,-10.1,111281,373,600,2022-04-19
6,6,0,NEW,20196669,앵커,2022-04-20,8420000,2.0,8420000,100,76736000,795,795,100,8002,4,4,2022-04-19
7,7,-5,OLD,20219310,말임씨를 부탁해,2022-04-13,7011140,1.7,-15802460,-69.3,102985170,771,-2693,-77.7,13279,182,244,2022-04-19
8,8,2,OLD,20199500,뜨거운 피,2022-03-23,6658000,1.6,14500,0.2,3614387470,675,-19,-2.7,375097,138,195,2022-04-19
9,9,0,OLD,20223278,극장판 주술회전 0,2022-02-17,6631200,1.6,-1651800,-19.9,5962462470,623,-150,-19.4,600637,126,158,2022-04-19
10,10,1,OLD,20223614,루이스 웨인: 사랑을 그린 고양이 화가,2022-04-06,5600800,1.3,133800,2.4,372244920,565,6,1.1,38050,168,224,2022-04-19
1,1,0,OLD,20212725,신비한 동물들과 덤블도어의 비밀,2022-04-13,255055340,31.5,-9883350,-3.7,5888431420,25062,-916,-3.5,558862,1283,3841,2022-04-20
2,2,4,OLD,20196669,앵커,2022-04-20,182300920,22.5,173880920,2065.1,259036920,19449,18654,2346.4,27451,1032,3637,2022-04-20
3,3,0,NEW,20212783,로스트 시티,2022-04-20,127838040,15.8,127838040,100,133206040,14525,14525,100,15013,835,2738,2022-04-20
4,4,0,NEW,20071054,중경삼림,1995-09-02,57977390,7.2,57977390,100,709937960,6216,6216,100,76097,120,256,2022-04-20
5,5,0,NEW,20224142,세븐틴 파워 오브 러브 : 더 무비,2022-04-20,95249500,11.7,95249500,100,97193500,4764,4764,100,4872,150,308,2022-04-20
6,6,-4,OLD,20212618,수퍼 소닉2,2022-04-06,12765660,1.6,-9241180,-42,1965581920,1642,-831,-33.6,216296,239,331,2022-04-20
7,7,10,OLD,20178501,니 부모 얼굴이 보고 싶다,2022-04-27,10313000,1.3,8315000,416.2,25316000,1114,892,401.8,2781,7,7,2022-04-20
8,8,-5,OLD,20204431,모비우스,2022-03-30,5551970,0.7,-17221230,-75.6,4610041390,605,-1665,-73.3,467941,131,180,2022-04-20
9,9,0,NEW,20201965,해적: 도깨비 깃발,2022-01-26,2500000,0.3,2500000,100,12499864990,500,500,100,1336256,1,2,2022-04-20
10,9,0,NEW,20208006,인민을 위해 복무하라,2022-02-23,2500000,0.3,2500000,100,702053190,500,500,100,77649,3,3,2022-04-20
1,1,0,OLD,20212725,신비한 동물들과 덤블도어의 비밀,2022-04-13,237810510,36.1,-17244830,-6.8,6126241930,23379,-1683,-6.7,582241,1257,3743,2022-04-21
2,2,0,OLD,20196669,앵커,2022-04-20,135997170,20.7,-46303750,-25.4,395034090,14160,-5289,-27.2,41611,981,3220,2022-04-21
3,3,0,OLD,20212783,로스트 시티,2022-04-20,87216590,13.3,-40621450,-31.8,220422630,9513,-5012,-34.5,24526,812,2426,2022-04-21
4,4,0,NEW,20200703,극장판 귀멸의 칼날: 무한열차편,2021-01-27,60949800,9.3,60949800,100,20719376500,6748,6748,100,2158874,297,539,2022-04-21
5,5,0,OLD,20224142,세븐틴 파워 오브 러브 : 더 무비,2022-04-20,34139000,5.2,-61110500,-64.2,131332500,1707,-3057,-64.2,6579,127,230,2022-04-21
6,6,-2,OLD,20071054,중경삼림,1995-09-02,16240560,2.5,-41736830,-72,726178520,1634,-4582,-73.7,77731,98,199,2022-04-21
7,7,-1,OLD,20212618,수퍼 소닉2,2022-04-06,11247400,1.7,-1518260,-11.9,1976829320,1349,-293,-17.8,217645,234,309,2022-04-21
8,8,0,NEW,20223620,소설가의 영화,2022-04-21,11595300,1.8,11595300,100,12513300,1264,1264,100,1366,66,119,2022-04-21
9,9,0,NEW,20209348,쓰리: 아직 끝나지 않았다,2022-04-21,7938000,1.2,7938000,100,17764000,1157,1157,100,2194,77,95,2022-04-21
10,10,111,OLD,20224374,청킹맨션,2022-04-21,5000000,0.8,4991000,55455.6,5078000,1000,999,99900,1010,50,50,2022-04-21
1,1,0,OLD,20212725,신비한 동물들과 덤블도어의 비밀,2022-04-13,373742940,42.0,135932430,57.2,6499984870,34509,11130,47.6,616750,1158,3474,2022-04-22
2,2,64,OLD,20204845,공기살인,2022-04-22,124654960,14.0,124573960,153795,167719960,13434,13422,111850,18774,756,2526,2022-04-22
3,3,-1,OLD,20196669,앵커,2022-04-20,135639610,15.2,-357560,-0.3,530673700,13272,-888,-6.3,54883,881,2765,2022-04-22
4,4,-1,OLD,20212783,로스트 시티,2022-04-20,90579250,10.2,3362660,3.9,311001880,9102,-411,-4.3,33628,683,1960,2022-04-22
5,5,-1,OLD,20200703,극장판 귀멸의 칼날: 무한열차편,2021-01-27,25618800,2.9,-35331000,-58,20744995300,2423,-4325,-64.1,2161297,265,432,2022-04-22
6,6,-1,OLD,20224142,세븐틴 파워 오브 러브 : 더 무비,2022-04-20,40880000,4.6,6741000,19.7,172212500,2044,337,19.7,8623,130,247,2022-04-22
7,7,-1,OLD,20071054,중경삼림,1995-09-02,19126300,2.1,2885740,17.8,745304820,1790,156,9.5,79521,92,166,2022-04-22
8,8,-1,OLD,20212618,수퍼 소닉2,2022-04-06,12402440,1.4,1155040,10.3,1989231760,1393,44,3.3,219038,207,271,2022-04-22
9,9,0,OLD,20209348,쓰리: 아직 끝나지 않았다,2022-04-21,6057500,0.7,-1880500,-23.7,23821500,747,-410,-35.4,2941,66,77,2022-04-22
10,10,-2,OLD,20223620,소설가의 영화,2022-04-21,5939100,0.7,-5656200,-48.8,18452400,590,-674,-53.3,1956,62,112,2022-04-22
1,1,0,OLD,20212725,신비한 동물들과 덤블도어의 비밀,2022-04-13,913322290,42.5,539579350,144.4,7413307160,83986,49477,143.4,700736,1376,4418,2022-04-23
2,2,0,OLD,20204845,공기살인,2022-04-22,262535520,12.2,137880560,110.6,430255480,26076,12642,94.1,44850,743,2548,2022-04-23
3,3,0,OLD,20196669,앵커,2022-04-20,267785690,12.5,132146080,97.4,798459390,25689,12417,93.6,80572,860,2865,2022-04-23
4,4,4,OLD,20212618,수퍼 소닉2,2022-04-06,159197320,7.4,146794880,1183.6,2148429080,17044,15651,1123.5,236082,590,1107,2022-04-23
5,5,-1,OLD,20212783,로스트 시티,2022-04-20,171713510,8.0,81134260,89.6,482715390,17027,7925,87.1,50655,726,2325,2022-04-23
6,6,0,OLD,20224142,세븐틴 파워 오브 러브 : 더 무비,2022-04-20,136636000,6.4,95756000,234.2,308848500,6832,4788,234.2,15455,151,347,2022-04-23
7,7,-2,OLD,20200703,극장판 귀멸의 칼날: 무한열차편,2021-01-27,57902040,2.7,32283240,126,20802897340,5686,3263,134.7,2166983,299,468,2022-04-23
8,8,0,NEW,20224270,배드 가이즈,2022-05-04,38240000,1.8,38240000,100,38240000,3914,3914,100,3914,33,33,2022-04-23
9,9,2,OLD,20223278,극장판 주술회전 0,2022-02-17,25769890,1.2,19451390,307.8,6003444460,2453,1895,339.6,604492,145,180,2022-04-23
10,10,-3,OLD,20071054,중경삼림,1995-09-02,18999570,0.9,-126730,-0.7,764304390,1787,-3,-0.2,81308,99,165,2022-04-23
1,1,0,OLD,20212725,신비한 동물들과 덤블도어의 비밀,2022-04-13,735517470,41.0,-177804820,-19.5,8148824630,68440,-15546,-18.5,769176,1360,4329,2022-04-24
2,2,0,OLD,20204845,공기살인,2022-04-22,255961550,14.3,-6573970,-2.5,686217030,25415,-661,-2.5,70265,730,2536,2022-04-24
3,3,0,OLD,20196669,앵커,2022-04-20,237108050,13.2,-30677640,-11.5,1035567440,22550,-3139,-12.2,103122,846,2818,2022-04-24
4,4,0,OLD,20212618,수퍼 소닉2,2022-04-06,177447180,9.9,18249860,11.5,2325876260,18987,1943,11.4,255069,590,1135,2022-04-24
5,5,0,OLD,20212783,로스트 시티,2022-04-20,136059020,7.6,-35654490,-20.8,618774410,13579,-3448,-20.3,64234,707,2152,2022-04-24
6,6,0,OLD,20224142,세븐틴 파워 오브 러브 : 더 무비,2022-04-20,95399000,5.3,-41237000,-30.2,404247500,4770,-2062,-30.2,20225,149,315,2022-04-24
7,7,0,OLD,20200703,극장판 귀멸의 칼날: 무한열차편,2021-01-27,46747120,2.6,-11154920,-19.3,20849644460,4643,-1043,-18.3,2171626,285,449,2022-04-24
8,8,2,OLD,20071054,중경삼림,1995-09-02,15828420,0.9,-3171150,-16.7,780132810,1481,-306,-17.1,82789,102,166,2022-04-24
9,9,0,OLD,20223278,극장판 주술회전 0,2022-02-17,14673200,0.8,-11096690,-43.1,6018117660,1380,-1073,-43.7,605872,117,133,2022-04-24
10,10,1,OLD,20204431,모비우스,2022-03-30,8744100,0.5,-1204900,-12.1,4638346390,839,-121,-12.6,470699,105,124,2022-04-24
1,1,0,OLD,20212725,신비한 동물들과 덤블도어의 비밀,2022-04-13,239981630,38.9,-495535840,-67.4,8388806260,23482,-44958,-65.7,792658,1098,3392,2022-04-25
2,2,0,OLD,20204845,공기살인,2022-04-22,121966470,19.8,-133995080,-52.3,808183500,14139,-11276,-44.4,84404,658,2097,2022-04-25
3,3,0,OLD,20196669,앵커,2022-04-20,88823770,14.4,-148284280,-62.5,1124391210,8968,-13582,-60.2,112090,741,2201,2022-04-25
4,4,1,OLD,20212783,로스트 시티,2022-04-20,49170620,8.0,-86888400,-63.9,667945030,5270,-8309,-61.2,69504,579,1525,2022-04-25
5,5,-1,OLD,20212618,수퍼 소닉2,2022-04-06,12395000,2.0,-165052180,-93,2338271260,1367,-17620,-92.8,256436,209,280,2022-04-25
6,6,0,OLD,20224142,세븐틴 파워 오브 러브 : 더 무비,2022-04-20,22897000,3.7,-72502000,-76,427144500,1145,-3625,-76,21370,128,251,2022-04-25
7,7,0,OLD,20200703,극장판 귀멸의 칼날: 무한열차편,2021-01-27,10832100,1.8,-35915020,-76.8,20860476560,1093,-3550,-76.5,2172719,220,306,2022-04-25
8,8,0,NEW,20178501,니 부모 얼굴이 보고 싶다,2022-04-27,9000000,1.5,9000000,100,38419000,1000,1000,100,4154,6,6,2022-04-25
9,9,-1,OLD,20071054,중경삼림,1995-09-02,7013610,1.1,-8814810,-55.7,787146420,692,-789,-53.3,83481,82,135,2022-04-25
10,10,0,NEW,20201965,해적: 도깨비 깃발,2022-01-26,4840000,0.8,4840000,100,12504704990,500,500,100,1336756,50,50,2022-04-25
1,1,0,OLD,20212725,신비한 동물들과 덤블도어의 비밀,2022-04-13,255491300,37.5,15509670,6.5,8644297560,24826,1344,5.7,817484,1134,3465,2022-04-26
2,2,0,OLD,20204845,공기살인,2022-04-22,120204970,17.6,-1761500,-1.4,928388470,12492,-1647,-11.6,96896,692,2209,2022-04-26
3,3,0,OLD,20196669,앵커,2022-04-20,97815850,14.4,8992080,10.1,1222207060,10012,1044,11.6,122102,764,2252,2022-04-26
4,4,0,OLD,20212783,로스트 시티,2022-04-20,61168370,9.0,11997750,24.4,729113400,6704,1434,27.2,76208,604,1755,2022-04-26
5,5,0,OLD,20212618,수퍼 소닉2,2022-04-06,13368000,2.0,973000,7.8,2351639260,1523,156,11.4,257959,212,281,2022-04-26
6,6,2,OLD,20178501,니 부모 얼굴이 보고 싶다,2022-04-27,11208000,1.6,2208000,24.5,49627000,1312,312,31.2,5466,8,8,2022-04-26
7,7,-1,OLD,20224142,세븐틴 파워 오브 러브 : 더 무비,2022-04-20,26140000,3.8,3243000,14.2,453284500,1307,162,14.1,22677,135,249,2022-04-26
8,8,-1,OLD,20200703,극장판 귀멸의 칼날: 무한열차편,2021-01-27,11742440,1.7,910340,8.4,20872219000,1197,104,9.5,2173916,219,306,2022-04-26
9,9,0,NEW,20211568,"아치의 노래, 정태춘",2022-05-18,9377000,1.4,9377000,100,10305000,1041,1041,100,1157,4,5,2022-04-26
10,10,-1,OLD,20071054,중경삼림,1995-09-02,9090740,1.3,2077130,29.6,796237160,908,216,31.2,84389,85,139,2022-04-26
1,1,0,OLD,20212725,신비한 동물들과 덤블도어의 비밀,2022-04-13,247517430,30.0,-7973870,-3.1,8891814990,47470,22644,91.2,864954,932,2961,2022-04-27
2,2,4,OLD,20178501,니 부모 얼굴이 보고 싶다,2022-04-27,203363420,24.7,192155420,1714.4,252990420,38648,37336,2845.7,44114,1005,4037,2022-04-27
3,3,19,OLD,20217982,서울괴담,2022-04-27,60199070,7.3,57641070,2253.4,67847070,11617,11366,4528.3,12377,443,954,2022-04-27
4,4,-2,OLD,20204845,공기살인,2022-04-22,57033370,6.9,-63171600,-52.6,985421840,10842,-1650,-13.2,107738,671,1399,2022-04-27
5,5,-2,OLD,20196669,앵커,2022-04-20,45503370,5.5,-52312480,-53.5,1267710430,8695,-1317,-13.2,130797,581,1168,2022-04-27
6,6,-2,OLD,20212783,로스트 시티,2022-04-20,35685670,4.3,-25482700,-41.7,764799070,6848,144,2.1,83056,475,953,2022-04-27
7,7,16,OLD,20217769,봄날,2022-04-27,29217370,3.5,27579370,1683.7,37195370,6181,5999,3296.2,7111,455,1007,2022-04-27
8,8,4,OLD,20223278,극장판 주술회전 0,2022-02-17,22683200,2.8,16387700,260.3,6051776160,4469,3869,644.8,611376,89,119,2022-04-27
9,9,1,OLD,20071054,중경삼림,1995-09-02,9641300,1.2,550560,6.1,805878460,1890,982,108.1,86279,75,111,2022-04-27
10,10,-2,OLD,20200703,극장판 귀멸의 칼날: 무한열차편,2021-01-27,8106500,1.0,-3635940,-31,20880325500,1599,402,33.6,2175515,176,202,2022-04-27
1,1,1,OLD,20178501,니 부모 얼굴이 보고 싶다,2022-04-27,235064450,27.7,31701030,15.6,488054870,24780,-13868,-35.9,68894,1008,3834,2022-04-28
2,2,-1,OLD,20212725,신비한 동물들과 덤블도어의 비밀,2022-04-13,229470920,27.0,-18046510,-7.3,9121285910,23464,-24006,-50.6,888418,908,2725,2022-04-28
3,3,0,OLD,20217982,서울괴담,2022-04-27,56843200,6.7,-3355870,-5.6,124690270,5735,-5882,-50.6,18112,402,813,2022-04-28
4,4,0,OLD,20204845,공기살인,2022-04-22,51397330,6.0,-5636040,-9.9,1036819170,5401,-5441,-50.2,113139,574,1124,2022-04-28
5,5,0,OLD,20196669,앵커,2022-04-20,41225170,4.8,-4278200,-9.4,1308935600,4247,-4448,-51.2,135044,527,901,2022-04-28
6,6,1,OLD,20217769,봄날,2022-04-27,32627110,3.8,3409740,11.7,69822480,4155,-2026,-32.8,11266,421,890,2022-04-28
7,7,-1,OLD,20212783,로스트 시티,2022-04-20,33321130,3.9,-2364540,-6.6,798120200,3567,-3281,-47.9,86623,411,713,2022-04-28
8,8,0,NEW,20224333,더 컨트랙터,2022-04-28,12583510,1.5,12583510,100,13501510,1344,1344,100,1446,148,208,2022-04-28
9,9,1,OLD,20200703,극장판 귀멸의 칼날: 무한열차편,2021-01-27,12134100,1.4,4027600,49.7,20892459600,1294,-305,-19.1,2176809,177,209,2022-04-28
10,10,3,OLD,20224142,세븐틴 파워 오브 러브 : 더 무비,2022-04-20,21460000,2.5,-40000,-0.2,496244500,1073,-2,-0.2,24825,77,117,2022-04-28
1,1,1,OLD,20212725,신비한 동물들과 덤블도어의 비밀,2022-04-13,412941620,30.6,183470700,80,9534227530,39987,16523,70.4,928405,985,3013,2022-04-29
2,2,-1,OLD,20178501,니 부모 얼굴이 보고 싶다,2022-04-27,352542230,26.1,117477780,50,840597100,35004,10224,41.3,103898,1004,3987,2022-04-29
3,3,0,OLD,20217982,서울괴담,2022-04-27,111443450,8.3,54600250,96.1,236133720,10708,4973,86.7,28820,434,903,2022-04-29
4,4,0,OLD,20204845,공기살인,2022-04-22,75688480,5.6,24291150,47.3,1112507650,7518,2117,39.2,120657,599,1234,2022-04-29
5,5,0,OLD,20196669,앵커,2022-04-20,66514810,4.9,25289640,61.3,1375450410,6533,2286,53.8,141577,576,1040,2022-04-29
6,6,4,OLD,20224142,세븐틴 파워 오브 러브 : 더 무비,2022-04-20,114600000,8.5,93140000,434,610844500,5730,4657,434,30555,80,136,2022-04-29
7,7,0,OLD,20212783,로스트 시티,2022-04-20,38204990,2.8,4883860,14.7,836325190,4030,463,13,90653,441,785,2022-04-29
8,8,-2,OLD,20217769,봄날,2022-04-27,32467680,2.4,-159430,-0.5,102290160,3856,-299,-7.2,15122,431,866,2022-04-29
9,9,0,OLD,20200703,극장판 귀멸의 칼날: 무한열차편,2021-01-27,15536210,1.2,3402110,28,20907995810,1516,222,17.2,2178325,169,196,2022-04-29
10,10,1,OLD,20223278,극장판 주술회전 0,2022-02-17,11614300,0.9,1442100,14.2,6073562660,1127,66,6.2,613564,83,92,2022-04-29
1,1,0,OLD,20212725,신비한 동물들과 덤블도어의 비밀,2022-04-13,876909620,33.5,463968000,112.4,10411137150,84080,44093,110.3,1012485,1256,3957,2022-04-30
2,2,0,OLD,20178501,니 부모 얼굴이 보고 싶다,2022-04-27,682656090,26.0,330113860,93.6,1523253190,66444,31440,89.8,170342,976,3923,2022-04-30
