rnum,rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,current_date
6,6,0,NEW,20163018,싱 스트리트,2016-05-19,6570500,8.6,6570500,100,4512909272,1312,1312,100,564509,116,175,2020-03-05
7,7,-6,OLD,20197390,조조 래빗,2020-02-05,2193400,2.9,-3743960,-63.1,922437400,252,-447,-63.9,107513,44,50,2020-03-05
8,8,-4,OLD,20198676,타오르는 여인의 초상,2020-01-16,2003600,2.6,-948740,-32.1,1205394008,237,-108,-31.3,143488,25,31,2020-03-05
9,9,-6,OLD,20193913,작가 미상,2020-02-20,1552000,2.0,-1361160,-46.7,73758700,204,-190,-48.2,9654,21,25,2020-03-05
10,10,0,NEW,20184574,그린 북,2019-01-09,986000,1.3,986000,100,3680018860,197,197,100,440039,75,76,2020-03-05
1,1,0,OLD,20190864,울프 콜,2020-03-05,20678080,24.9,582300,2.9,50114860,2420,-157,-6.1,6209,327,601,2020-03-06
2,2,2,OLD,20149629,비긴 어게인,2014-08-13,7813000,9.4,208500,2.7,27230617181,1550,38,2.5,3448760,123,217,2020-03-06
3,3,-1,OLD,20192751,찬실이는 복도 많지,2020-03-05,13177780,15.9,-173500,-1.3,39085560,1534,-164,-9.7,4774,241,404,2020-03-06
4,4,1,OLD,20205529,그링고,2020-03-05,7161000,8.6,-537000,-7,14859000,1337,-74,-5.2,2748,40,58,2020-03-06
5,5,-2,OLD,20150942,캐롤,2016-02-04,6380500,7.7,-1179000,-15.6,2719870195,1276,-240,-15.8,329167,123,179,2020-03-06
6,6,0,OLD,20163018,싱 스트리트,2016-05-19,6352000,7.7,-218500,-3.3,4519261272,1271,-41,-3.1,565780,123,181,2020-03-06
7,7,1,OLD,20198676,타오르는 여인의 초상,2020-01-16,4987600,6.0,2984000,148.9,1210381608,528,291,122.8,144016,28,35,2020-03-06
8,8,-1,OLD,20197390,조조 래빗,2020-02-05,2865260,3.5,671860,30.6,925302660,307,55,21.8,107820,41,48,2020-03-06
9,9,1,OLD,20184574,그린 북,2019-01-09,1275000,1.5,289000,29.3,3681293860,253,56,28.4,440292,90,92,2020-03-06
10,10,0,NEW,20205970,워터 릴리스,2020-08-13,2073000,2.5,2073000,100,4256000,217,217,100,464,1,2,2020-03-06
1,1,0,OLD,20190864,울프 콜,2020-03-05,35550660,30.9,14872580,71.9,85665520,4123,1703,70.4,10332,335,622,2020-03-07
2,2,0,OLD,20149629,비긴 어게인,2014-08-13,10810000,9.4,2997000,38.4,27241427181,2144,594,38.3,3450904,131,228,2020-03-07
3,3,0,OLD,20192751,찬실이는 복도 많지,2020-03-05,18821460,16.4,5643680,42.8,57907020,2137,603,39.3,6911,239,383,2020-03-07
4,4,2,OLD,20163018,싱 스트리트,2016-05-19,9402500,8.2,3050500,48,4528663772,1873,602,47.4,567653,129,199,2020-03-07
5,5,0,OLD,20150942,캐롤,2016-02-04,6022000,5.2,-358500,-5.6,2725892195,1197,-79,-6.2,330364,122,195,2020-03-07
6,6,2,OLD,20197390,조조 래빗,2020-02-05,4834360,4.2,1969100,68.7,930137020,514,207,67.4,108334,45,51,2020-03-07
7,7,0,OLD,20198676,타오르는 여인의 초상,2020-01-16,4358960,3.8,-628640,-12.6,1214740568,447,-81,-15.3,144463,29,38,2020-03-07
8,8,3,OLD,20193913,작가 미상,2020-02-20,3295780,2.9,1412180,75,78938080,388,179,85.6,10251,24,30,2020-03-07
9,9,0,OLD,20184574,그린 북,2019-01-09,1703000,1.5,428000,33.6,3682996860,338,85,33.6,440630,90,93,2020-03-07
10,10,4,OLD,20198942,아이리시맨,2019-11-20,1340480,1.2,729480,119.4,316101700,267,142,113.6,37723,39,39,2020-03-07
1,1,0,OLD,20190864,울프 콜,2020-03-05,31259500,30.9,-4291160,-12.1,116925020,3582,-541,-13.1,13914,336,620,2020-03-08
2,2,1,OLD,20192751,찬실이는 복도 많지,2020-03-05,18071700,17.8,-749760,-4,75978720,2113,-24,-1.1,9024,231,384,2020-03-08
3,3,-1,OLD,20149629,비긴 어게인,2014-08-13,10448000,10.3,-362000,-3.3,27251875181,2074,-70,-3.3,3452978,130,226,2020-03-08
4,4,0,OLD,20163018,싱 스트리트,2016-05-19,7804000,7.7,-1598500,-17,4536467772,1558,-315,-16.8,569211,128,193,2020-03-08
5,5,0,OLD,20150942,캐롤,2016-02-04,5635500,5.6,-386500,-6.4,2731527695,1122,-75,-6.3,331486,124,198,2020-03-08
6,6,1,OLD,20198676,타오르는 여인의 초상,2020-01-16,5265040,5.2,906080,20.8,1220005608,457,10,2.2,144920,28,36,2020-03-08
7,7,-1,OLD,20197390,조조 래빗,2020-02-05,4218360,4.2,-616000,-12.7,934355380,447,-67,-13,108781,42,48,2020-03-08
8,8,0,OLD,20193913,작가 미상,2020-02-20,2806620,2.8,-489160,-14.8,81744700,317,-71,-18.3,10568,23,29,2020-03-08
9,9,0,OLD,20184574,그린 북,2019-01-09,1506000,1.5,-197000,-11.6,3684502860,291,-47,-13.9,440921,79,80,2020-03-08
10,10,1,OLD,20123484,실버라이닝 플레이북,2013-02-14,1335000,1.3,35000,2.7,961261500,267,10,3.9,128997,85,86,2020-03-08
1,1,0,OLD,20190864,울프 콜,2020-03-05,15051800,24.1,-16207700,-51.8,131976820,1903,-1679,-46.9,15817,295,481,2020-03-09
2,2,10,OLD,20205529,그링고,2020-03-05,6728000,10.8,5207000,342.3,25015500,1291,1113,625.3,4430,32,47,2020-03-09
3,3,0,OLD,20149629,비긴 어게인,2014-08-13,6380000,10.2,-4068000,-38.9,27258255181,1269,-805,-38.8,3454247,125,190,2020-03-09
4,4,-2,OLD,20192751,찬실이는 복도 많지,2020-03-05,8454980,13.5,-9616720,-53.2,84433700,1069,-1044,-49.4,10093,210,314,2020-03-09
5,5,-1,OLD,20163018,싱 스트리트,2016-05-19,4767500,7.6,-3036500,-38.9,4541235272,948,-610,-39.2,570159,118,166,2020-03-09
6,6,0,NEW,20071066,말할 수 없는 비밀,2008-01-10,3909500,6.3,3909500,100,1175890650,777,777,100,166023,105,178,2020-03-09
7,7,-2,OLD,20150942,캐롤,2016-02-04,3675500,5.9,-1960000,-34.8,2735203195,733,-389,-34.7,332219,110,157,2020-03-09
8,8,-1,OLD,20197390,조조 래빗,2020-02-05,2133780,3.4,-2084580,-49.4,936489160,243,-204,-45.6,109024,40,49,2020-03-09
9,9,-1,OLD,20193913,작가 미상,2020-02-20,1717980,2.8,-1088640,-38.8,83462680,203,-114,-36,10771,23,29,2020-03-09
10,10,-4,OLD,20198676,타오르는 여인의 초상,2020-01-16,1646480,2.6,-3618560,-68.7,1221652088,193,-264,-57.8,145113,23,32,2020-03-09
1,1,0,OLD,20190864,울프 콜,2020-03-05,15660640,25.0,608840,4,147637460,1985,82,4.3,17802,291,499,2020-03-10
2,2,0,OLD,20205529,그링고,2020-03-05,6743500,10.8,15500,0.2,31759000,1293,2,0.2,5723,36,47,2020-03-10
3,3,0,OLD,20149629,비긴 어게인,2014-08-13,5860000,9.4,-520000,-8.2,27264115181,1165,-104,-8.2,3455412,127,191,2020-03-10
4,4,0,OLD,20192751,찬실이는 복도 많지,2020-03-05,8924060,14.3,469080,5.5,93357760,1144,75,7,11237,214,317,2020-03-10
5,5,0,OLD,20163018,싱 스트리트,2016-05-19,5207500,8.3,440000,9.2,4546442772,1037,89,9.4,571196,121,168,2020-03-10
6,6,1,OLD,20150942,캐롤,2016-02-04,3860000,6.2,184500,5,2739063195,768,35,4.8,332987,112,165,2020-03-10
7,7,-1,OLD,20071066,말할 수 없는 비밀,2008-01-10,3544500,5.7,-365000,-9.3,1179435150,706,-71,-9.1,166729,104,171,2020-03-10
8,8,0,OLD,20197390,조조 래빗,2020-02-05,2233940,3.6,100160,4.7,938723100,255,12,4.9,109279,37,43,2020-03-10
9,9,1,OLD,20198676,타오르는 여인의 초상,2020-01-16,1880680,3.0,234200,14.2,1223532768,220,27,14,145333,23,32,2020-03-10
10,10,2,OLD,20184574,그린 북,2019-01-09,995000,1.6,245000,32.7,3686247860,198,48,32,441269,70,74,2020-03-10
1,1,0,NEW,20204791,다크 워터스 ,2020-03-11,75578340,56.4,75578340,100,80840340,9187,9187,100,9838,534,1469,2020-03-11
2,2,0,OLD,20205529,그링고,2020-03-05,6310000,4.7,-433500,-6.4,38069000,1239,-54,-4.2,6962,15,20,2020-03-11
3,3,0,OLD,20149629,비긴 어게인,2014-08-13,6108500,4.6,248500,4.2,27270223681,1213,48,4.1,3456625,114,177,2020-03-11
4,4,-3,OLD,20190864,울프 콜,2020-03-05,8559600,6.4,-7101040,-45.3,156197060,1077,-908,-45.7,18879,212,282,2020-03-11
5,5,0,OLD,20163018,싱 스트리트,2016-05-19,5369000,4.0,161500,3.1,4551811772,1066,29,2.8,572262,113,158,2020-03-11
6,6,-2,OLD,20192751,찬실이는 복도 많지,2020-03-05,7644340,5.7,-1279720,-14.3,101002100,984,-160,-14,12221,162,233,2020-03-11
7,7,-1,OLD,20150942,캐롤,2016-02-04,3966500,3.0,106500,2.8,2743029695,792,24,3.1,333779,106,157,2020-03-11
8,8,-1,OLD,20071066,말할 수 없는 비밀,2008-01-10,3956500,3.0,412000,11.6,1183391650,783,77,10.9,167512,102,173,2020-03-11
9,9,12,OLD,20147727,그랜드 부다페스트 호텔,2014-03-20,1984800,1.5,1845800,1327.9,6402866582,404,375,1293.1,817863,49,58,2020-03-11
10,10,0,NEW,20195829,신문기자,2019-10-17,2517500,1.9,2517500,100,83989160,374,374,100,10424,29,41,2020-03-11
1,1,0,OLD,20204791,다크 워터스 ,2020-03-11,65226300,52.4,-10352040,-13.7,146066640,7898,-1289,-14,17736,520,1383,2020-03-12
2,2,0,NEW,20010238,메멘토,2001-08-24,8084500,6.5,8084500,100,143376800,1611,1611,100,18977,122,200,2020-03-12
3,3,0,OLD,20149629,비긴 어게인,2014-08-13,3735500,3.0,-2373000,-38.8,27273959181,739,-474,-39.1,3457364,125,143,2020-03-12
4,4,4,OLD,20071066,말할 수 없는 비밀,2008-01-10,3207500,2.6,-749000,-18.9,1186599150,639,-144,-18.4,168151,100,163,2020-03-12
5,5,-3,OLD,20205529,그링고,2020-03-05,3202000,2.6,-3108000,-49.3,41271000,628,-611,-49.3,7590,11,12,2020-03-12
6,6,0,NEW,20090161,슬럼독 밀리어네어,2009-03-19,4674800,3.8,4674800,100,7349315300,608,608,100,1107507,113,249,2020-03-12
7,7,-3,OLD,20190864,울프 콜,2020-03-05,4373160,3.5,-4186440,-48.9,160570220,559,-518,-48.1,19438,138,180,2020-03-12
8,8,-2,OLD,20192751,찬실이는 복도 많지,2020-03-05,4363640,3.5,-3280700,-42.9,105365740,533,-451,-45.8,12754,80,114,2020-03-12
9,9,32,OLD,20182861,악몽,2020-03-12,4305140,3.5,4293140,35776.2,4317140,529,527,26350,531,165,223,2020-03-12
10,10,8,OLD,20196777,리암 갤러거,2020-03-12,5685500,4.6,4563500,406.7,12387500,510,408,400,1146,54,70,2020-03-12
1,1,0,OLD,20204791,다크 워터스 ,2020-03-11,81169860,59.3,15943560,24.4,227236500,9008,1110,14.1,26744,519,1413,2020-03-13
2,2,0,OLD,20010238,메멘토,2001-08-24,7050500,5.1,-1034000,-12.8,150427300,1397,-214,-13.3,20374,122,208,2020-03-13
3,3,0,OLD,20149629,비긴 어게인,2014-08-13,3850500,2.8,115000,3.1,27277809681,759,20,2.7,3458123,128,152,2020-03-13
4,4,4,OLD,20192751,찬실이는 복도 많지,2020-03-05,7562220,5.5,3198580,73.3,112927960,757,224,42,13511,75,112,2020-03-13
5,5,1,OLD,20090161,슬럼독 밀리어네어,2009-03-19,5985700,4.4,1310900,28,7355301000,688,80,13.2,1108195,123,241,2020-03-13
6,6,-2,OLD,20071066,말할 수 없는 비밀,2008-01-10,3128500,2.3,-79000,-2.5,1189727650,624,-15,-2.3,168775,100,159,2020-03-13
7,7,0,OLD,20190864,울프 콜,2020-03-05,4215420,3.1,-157740,-3.6,164785640,504,-55,-9.8,19942,136,180,2020-03-13
8,8,4,OLD,20163018,싱 스트리트,2016-05-19,2161000,1.6,322000,17.5,4555811772,432,68,18.7,573058,39,51,2020-03-13
9,9,0,OLD,20182861,악몽,2020-03-12,3815820,2.8,-489320,-11.4,8132960,430,-99,-18.7,961,143,198,2020-03-13
10,10,5,OLD,20195829,신문기자,2019-10-17,2594000,1.9,621500,31.5,88555660,378,82,27.7,11098,28,44,2020-03-13
1,1,0,OLD,20204791,다크 워터스 ,2020-03-11,173587540,67.1,92417680,113.9,400824040,19100,10092,112,45844,575,1656,2020-03-14
2,2,0,OLD,20010238,메멘토,2001-08-24,9778000,3.8,2727500,38.7,160205300,1948,551,39.4,22322,112,209,2020-03-14
3,3,0,OLD,20149629,비긴 어게인,2014-08-13,6252500,2.4,2402000,62.4,27284062181,1236,477,62.8,3459359,131,159,2020-03-14
4,4,0,OLD,20192751,찬실이는 복도 많지,2020-03-05,11566920,4.5,4004700,53,124494880,1113,356,47,14624,91,128,2020-03-14
5,5,1,OLD,20071066,말할 수 없는 비밀,2008-01-10,5460000,2.1,2331500,74.5,1195187650,1084,460,73.7,169859,108,179,2020-03-14
6,6,-1,OLD,20090161,슬럼독 밀리어네어,2009-03-19,9401700,3.6,3416000,57.1,7364702700,1060,372,54.1,1109255,126,268,2020-03-14
7,7,0,OLD,20190864,울프 콜,2020-03-05,8321700,3.2,4106280,97.4,173107340,944,440,87.3,20886,157,195,2020-03-14
8,8,2,OLD,20195829,신문기자,2019-10-17,4069500,1.6,1475500,56.9,92625160,567,189,50,11665,27,46,2020-03-14
9,9,2,OLD,20197236,용길이네 곱창집,2020-03-12,4459720,1.7,1601960,56.1,10511160,528,182,52.6,1281,93,114,2020-03-14
10,10,2,OLD,20147727,그랜드 부다페스트 호텔,2014-03-20,2689240,1.0,1022200,61.3,6408754782,527,197,59.7,819028,61,78,2020-03-14
1,1,0,OLD,20204791,다크 워터스 ,2020-03-11,148255220,66.9,-25332320,-14.6,549079260,16338,-2762,-14.5,62182,569,1627,2020-03-15
2,2,0,OLD,20010238,메멘토,2001-08-24,8074000,3.6,-1704000,-17.4,168279300,1611,-337,-17.3,23933,118,207,2020-03-15
3,3,0,OLD,20149629,비긴 어게인,2014-08-13,5478500,2.5,-774000,-12.4,27289540681,1085,-151,-12.2,3460444,134,157,2020-03-15
4,4,0,OLD,20192751,찬실이는 복도 많지,2020-03-05,9200240,4.2,-2366680,-20.5,133695120,959,-154,-13.8,15583,88,117,2020-03-15
5,5,0,OLD,20071066,말할 수 없는 비밀,2008-01-10,4655500,2.1,-804500,-14.7,1199843150,926,-158,-14.6,170785,108,179,2020-03-15
6,6,1,OLD,20190864,울프 콜,2020-03-05,7746340,3.5,-575360,-6.9,180853680,882,-62,-6.6,21768,152,202,2020-03-15
7,7,-1,OLD,20090161,슬럼독 밀리어네어,2009-03-19,7381300,3.3,-2020400,-21.5,7372084000,832,-228,-21.5,1110087,129,272,2020-03-15
8,8,1,OLD,20197236,용길이네 곱창집,2020-03-12,5161620,2.3,701900,15.7,15672780,588,60,11.4,1869,91,108,2020-03-15
9,9,-1,OLD,20195829,신문기자,2019-10-17,3481500,1.6,-588000,-14.4,96106660,498,-69,-12.2,12163,28,44,2020-03-15
10,10,2,OLD,20163018,싱 스트리트,2016-05-19,2260500,1.0,-133000,-5.6,4560465772,449,-24,-5.1,573980,35,53,2020-03-15
1,1,0,OLD,20204791,다크 워터스 ,2020-03-11,44329720,54.2,-103925500,-70.1,593408980,5421,-10917,-66.8,67603,471,1208,2020-03-16
2,2,0,OLD,20010238,메멘토,2001-08-24,3821000,4.7,-4253000,-52.7,172100300,759,-852,-52.9,24692,107,167,2020-03-16
3,3,0,NEW,19940116,쉰들러 리스트,1994-03-05,3098500,3.8,3098500,100,50529790,619,619,100,6482,114,163,2020-03-16
4,4,29,OLD,20184574,그린 북,2019-01-09,2663500,3.3,2603500,4339.2,3689881360,530,518,4316.7,441993,100,159,2020-03-16
5,5,-1,OLD,20192751,찬실이는 복도 많지,2020-03-05,3931160,4.8,-5269080,-57.3,137626280,490,-469,-48.9,16073,72,113,2020-03-16
6,6,1,OLD,20090161,슬럼독 밀리어네어,2009-03-19,3482500,4.3,-3898800,-52.8,7375566500,442,-390,-46.9,1110529,112,190,2020-03-16
7,7,-4,OLD,20149629,비긴 어게인,2014-08-13,1893000,2.3,-3585500,-65.4,27291433681,377,-708,-65.3,3460821,84,90,2020-03-16
8,8,-2,OLD,20190864,울프 콜,2020-03-05,2384800,2.9,-5361540,-69.2,183238480,314,-568,-64.4,22082,117,138,2020-03-16
9,9,-1,OLD,20197236,용길이네 곱창집,2020-03-12,2181520,2.7,-2980100,-57.7,17854300,291,-297,-50.5,2160,79,89,2020-03-16
10,10,-1,OLD,20195829,신문기자,2019-10-17,1507500,1.8,-1974000,-56.7,97614160,224,-274,-55,12387,27,41,2020-03-16
1,1,0,OLD,20204791,다크 워터스 ,2020-03-11,42050640,48.9,-2279080,-5.1,635459620,5132,-289,-5.3,72735,487,1194,2020-03-17
2,2,0,OLD,20010238,메멘토,2001-08-24,3800000,4.4,-21000,-0.5,175900300,755,-4,-0.5,25447,107,154,2020-03-17
3,3,0,OLD,19940116,쉰들러 리스트,1994-03-05,3109000,3.6,10500,0.3,53638790,620,1,0.2,7102,123,171,2020-03-17
4,4,0,OLD,20184574,그린 북,2019-01-09,2514500,2.9,-149000,-5.6,3692395860,497,-33,-6.2,442490,91,132,2020-03-17
5,5,2,OLD,20149629,비긴 어게인,2014-08-13,2345000,2.7,452000,23.9,27293778681,465,88,23.3,3461286,103,109,2020-03-17
6,6,0,OLD,20090161,슬럼독 밀리어네어,2009-03-19,3440200,4.0,-42300,-1.2,7379006700,443,1,0.2,1110972,104,188,2020-03-17
7,7,-2,OLD,20192751,찬실이는 복도 많지,2020-03-05,3422180,4.0,-508980,-12.9,141048460,441,-49,-10,16514,70,112,2020-03-17
8,8,0,NEW,20190640,온다,2020-03-26,3204000,3.7,3204000,100,4358000,356,356,100,480,2,2,2020-03-17
9,9,-1,OLD,20190864,울프 콜,2020-03-05,2555440,3.0,170640,7.2,185793920,330,16,5.1,22412,111,131,2020-03-17
10,10,-1,OLD,20197236,용길이네 곱창집,2020-03-12,2298320,2.7,116800,5.4,20152620,295,4,1.4,2455,75,84,2020-03-17
1,1,0,OLD,20204791,다크 워터스 ,2020-03-11,46672340,52.5,4621700,11,682131960,5780,648,12.6,78515,492,1231,2020-03-18
2,2,0,OLD,20010238,메멘토,2001-08-24,4223000,4.7,423000,11.1,180123300,843,88,11.7,26290,110,163,2020-03-18
3,3,4,OLD,20192751,찬실이는 복도 많지,2020-03-05,5683880,6.4,2261700,66.1,146732340,722,281,63.7,17236,86,131,2020-03-18
4,4,-1,OLD,19940116,쉰들러 리스트,1994-03-05,3315000,3.7,206000,6.6,56953790,659,39,6.3,7761,117,161,2020-03-18
5,5,-1,OLD,20184574,그린 북,2019-01-09,2728000,3.1,213500,8.5,3695123860,541,44,8.9,443031,95,138,2020-03-18
6,6,3,OLD,20190864,울프 콜,2020-03-05,3385560,3.8,830120,32.5,189179480,433,103,31.2,22845,130,155,2020-03-18
7,7,-2,OLD,20149629,비긴 어게인,2014-08-13,2137000,2.4,-208000,-8.9,27295915681,421,-44,-9.5,3461707,90,96,2020-03-18
8,8,-2,OLD,20090161,슬럼독 밀리어네어,2009-03-19,3271300,3.7,-168900,-4.9,7382278000,412,-31,-7,1111384,101,173,2020-03-18
9,9,1,OLD,20197236,용길이네 곱창집,2020-03-12,2559360,2.9,261040,11.4,22711980,335,40,13.6,2790,84,91,2020-03-18
10,10,4,OLD,20071066,말할 수 없는 비밀,2008-01-10,1357000,1.5,241000,21.6,1203266650,268,45,20.2,171466,42,50,2020-03-18
1,1,0,OLD,20204791,다크 워터스 ,2020-03-11,34389960,35.8,-12282380,-26.3,716521920,4156,-1624,-28.1,82671,460,1019,2020-03-19
2,2,33,OLD,20205096,세인트 아가타 ,2020-03-19,24458940,25.5,24380960,31265.7,25768920,2903,2892,26290.9,3068,390,744,2020-03-19
3,3,0,NEW,20183128,비행,2020-03-19,4121540,4.3,4121540,100,4226540,495,495,100,518,128,169,2020-03-19
4,4,-1,OLD,20192751,찬실이는 복도 많지,2020-03-05,4244980,4.4,-1438900,-25.3,150977320,489,-233,-32.3,17725,59,76,2020-03-19
5,5,-1,OLD,19940116,쉰들러 리스트,1994-03-05,2374000,2.5,-941000,-28.4,59327790,468,-191,-29,8229,107,137,2020-03-19
6,6,0,NEW,20126686,미드나잇 인 파리,2012-07-05,2310000,2.4,2310000,100,2793570517,456,456,100,377360,102,136,2020-03-19
7,7,-5,OLD,20010238,메멘토,2001-08-24,2126000,2.2,-2097000,-49.7,182249300,422,-421,-49.9,26712,64,85,2020-03-19
8,8,-3,OLD,20184574,그린 북,2019-01-09,1670500,1.7,-1057500,-38.8,3696794360,333,-208,-38.4,443364,75,99,2020-03-19
9,9,0,NEW,20205711,파라다이스 힐스,2020-03-19,2487660,2.6,2487660,100,3487160,329,329,100,424,109,136,2020-03-19
10,10,0,NEW,20090683,500일의 썸머,2010-01-21,1485000,1.5,1485000,100,2292236400,297,297,100,288950,62,81,2020-03-19
1,1,0,OLD,20204791,다크 워터스 ,2020-03-11,39894800,40.3,5504840,16,756416720,4453,297,7.1,87124,460,1028,2020-03-20
2,2,0,OLD,20205096,세인트 아가타 ,2020-03-19,18705840,18.9,-5753100,-23.5,44474760,2012,-891,-30.7,5080,365,654,2020-03-20
3,3,3,OLD,20126686,미드나잇 인 파리,2012-07-05,2825000,2.9,515000,22.3,2796395517,558,102,22.4,377918,103,159,2020-03-20
4,4,3,OLD,20010238,메멘토,2001-08-24,2652500,2.7,526500,24.8,184901800,528,106,25.1,27240,71,89,2020-03-20
5,5,0,OLD,19940116,쉰들러 리스트,1994-03-05,2621500,2.6,247500,10.4,61949290,518,50,10.7,8747,108,144,2020-03-20
6,6,-2,OLD,20192751,찬실이는 복도 많지,2020-03-05,4901660,5.0,656680,15.5,155878980,517,28,5.7,18242,60,80,2020-03-20
7,7,1,OLD,20184574,그린 북,2019-01-09,1728500,1.7,58000,3.5,3698522860,340,7,2.1,443704,71,90,2020-03-20
8,8,1,OLD,20205711,파라다이스 힐스,2020-03-19,2397160,2.4,-90500,-3.6,5884320,290,-39,-11.9,714,98,112,2020-03-20
9,9,1,OLD,20090683,500일의 썸머,2010-01-21,1416000,1.4,-69000,-4.6,2293652400,279,-18,-6.1,289229,56,81,2020-03-20
10,10,-7,OLD,20183128,비행,2020-03-19,2268020,2.3,-1853520,-45,6494560,268,-227,-45.9,786,115,138,2020-03-20
1,1,0,OLD,20204791,다크 워터스 ,2020-03-11,82293140,49.0,42398340,106.3,838709860,9116,4663,104.7,96240,504,1296,2020-03-21
2,2,0,OLD,20205096,세인트 아가타 ,2020-03-19,24238480,14.4,5532640,29.6,68713240,2648,636,31.6,7728,370,685,2020-03-21
3,3,2,OLD,19940116,쉰들러 리스트,1994-03-05,4294500,2.6,1673000,63.8,66243790,852,334,64.5,9599,110,162,2020-03-21
4,4,0,OLD,20010238,메멘토,2001-08-24,4025500,2.4,1373000,51.8,188927300,803,275,52.1,28043,73,105,2020-03-21
5,5,-2,OLD,20126686,미드나잇 인 파리,2012-07-05,3578000,2.1,753000,26.7,2799973517,698,140,25.1,378616,106,144,2020-03-21
6,6,0,OLD,20192751,찬실이는 복도 많지,2020-03-05,5628740,3.3,727080,14.8,161507720,628,111,21.5,18870,60,84,2020-03-21
7,7,0,OLD,20184574,그린 북,2019-01-09,2838500,1.7,1110000,64.2,3701361360,556,216,63.5,444260,71,99,2020-03-21
8,8,0,NEW,19990220,노팅 힐,1999-07-03,2612000,1.6,2612000,100,526906082,507,507,100,63882,94,121,2020-03-21
9,9,-1,OLD,20205711,파라다이스 힐스,2020-03-19,4229540,2.5,1832380,76.4,10113860,415,125,43.1,1129,90,118,2020-03-21
10,10,-1,OLD,20090683,500일의 썸머,2010-01-21,1917000,1.1,501000,35.4,2295569400,382,103,36.9,289611,75,86,2020-03-21
1,1,0,OLD,20204791,다크 워터스 ,2020-03-11,65306900,47.4,-16986240,-20.6,904016760,7190,-1926,-21.1,103430,499,1216,2020-03-22
2,2,0,OLD,20205096,세인트 아가타 ,2020-03-19,17928700,13.0,-6309780,-26,86641940,1938,-710,-26.8,9666,344,589,2020-03-22
3,3,0,OLD,19940116,쉰들러 리스트,1994-03-05,3626500,2.6,-668000,-15.6,69870290,715,-137,-16.1,10314,105,151,2020-03-22
4,4,2,OLD,20192751,찬실이는 복도 많지,2020-03-05,6007880,4.4,379140,6.7,167515600,659,31,4.9,19529,64,89,2020-03-22
5,5,-1,OLD,20010238,메멘토,2001-08-24,3265000,2.4,-760500,-18.9,192192300,642,-161,-20,28685,68,94,2020-03-22
6,6,-1,OLD,20126686,미드나잇 인 파리,2012-07-05,2921000,2.1,-657000,-18.4,2802894517,580,-118,-16.9,379196,102,138,2020-03-22
7,7,0,OLD,20184574,그린 북,2019-01-09,2570000,1.9,-268500,-9.5,3703931360,508,-48,-8.6,444768,70,95,2020-03-22
8,8,0,OLD,19990220,노팅 힐,1999-07-03,2409000,1.7,-203000,-7.8,529315082,473,-34,-6.7,64355,90,114,2020-03-22
9,9,1,OLD,20090683,500일의 썸머,2010-01-21,1953000,1.4,36000,1.9,2297522400,374,-8,-2.1,289985,72,81,2020-03-22
10,10,-1,OLD,20205711,파라다이스 힐스,2020-03-19,3811120,2.8,-418420,-9.9,13924980,373,-42,-10.1,1502,91,114,2020-03-22
1,1,0,OLD,20204791,다크 워터스 ,2020-03-11,19219160,37.6,-46087740,-70.6,923235920,2349,-4841,-67.3,105779,392,770,2020-03-23
2,2,0,OLD,20205096,세인트 아가타 ,2020-03-19,6302500,12.3,-11626200,-64.8,92944440,748,-1190,-61.4,10414,242,350,2020-03-23
3,3,0,NEW,20010130,빌리 엘리어트,2001-02-16,2510500,4.9,2510500,100,208460200,496,496,100,28022,94,136,2020-03-23
4,4,0,OLD,20192751,찬실이는 복도 많지,2020-03-05,3660040,7.2,-2347840,-39.1,171175640,393,-266,-40.4,19922,56,80,2020-03-23
5,5,1,OLD,20126686,미드나잇 인 파리,2012-07-05,1620000,3.2,-1301000,-44.5,2804514517,320,-260,-44.8,379516,84,98,2020-03-23
6,6,2,OLD,19990220,노팅 힐,1999-07-03,1030000,2.0,-1379000,-57.2,530345082,205,-268,-56.7,64560,71,82,2020-03-23
7,7,2,OLD,20090683,500일의 썸머,2010-01-21,1030000,2.0,-923000,-47.3,2298552400,201,-173,-46.3,290186,61,69,2020-03-23
8,8,3,OLD,20183128,비행,2020-03-19,1543880,3.0,-1614820,-51.1,13850860,197,-174,-46.9,1667,87,106,2020-03-23
9,9,-6,OLD,19940116,쉰들러 리스트,1994-03-05,885000,1.7,-2741500,-75.6,70755290,177,-538,-75.2,10491,37,47,2020-03-23
10,10,4,OLD,20193648,네 멋대로 해라: 장 뤽 고다르,2020-03-19,1270220,2.5,-725700,-36.4,9965260,163,-71,-30.3,1214,57,64,2020-03-23
1,1,0,OLD,20204791,다크 워터스 ,2020-03-11,19967840,37.3,748680,3.9,943203760,2460,111,4.7,108239,404,790,2020-03-24
2,2,0,OLD,20205096,세인트 아가타 ,2020-03-19,6274640,11.7,-27860,-0.4,99219080,753,5,0.7,11167,229,324,2020-03-24
3,3,0,OLD,20010130,빌리 엘리어트,2001-02-16,2132000,4.0,-378500,-15.1,210592200,425,-71,-14.3,28447,91,132,2020-03-24
4,4,1,OLD,20126686,미드나잇 인 파리,2012-07-05,1401000,2.6,-219000,-13.5,2805915517,280,-40,-12.5,379796,88,107,2020-03-24
