rnum,rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,current_date
5,5,2,OLD,20187683,플로이,2018-08-15,3522000,5.6,1645500,87.7,318294300,638,308,93.3,42118,15,15,2018-08-28
6,6,0,NEW,20175587,나비잠,2018-09-06,4536000,7.2,4536000,100,4536000,504,504,100,504,2,3,2018-08-28
7,7,-3,OLD,20187142,카메라를 멈추면 안 돼!,2018-08-23,3616400,5.8,-650300,-15.2,50052700,459,8,1.8,5883,47,61,2018-08-28
8,8,0,NEW,19598015,피서지에서 생긴 일,1972-08-19,766000,1.2,766000,100,20622000,383,383,100,10296,1,4,2018-08-28
9,9,0,OLD,20181821,어른도감,2018-08-23,1944300,3.1,54400,2.9,31510200,261,4,1.6,3776,51,79,2018-08-28
10,10,4,OLD,20172405,카운터스,2018-08-15,1310100,2.1,307800,30.7,35339400,168,37,28.2,4530,25,47,2018-08-28
1,1,0,NEW,19870150,탑건,1987-12-19,19444200,22.3,19444200,100,33464700,3123,3123,100,4406,152,254,2018-08-29
2,2,0,NEW,20170301,더 보이스,2018-08-29,9733000,11.2,9733000,100,11263000,1517,1517,100,1687,52,124,2018-08-29
3,3,-1,OLD,20187285,언덕길의 아폴론,2018-08-29,7421200,8.5,-1750800,-19.1,24183200,1103,-63,-5.4,3187,69,150,2018-08-29
4,4,-3,OLD,20184083,휘트니,2018-08-23,6980400,8.0,-2705700,-27.9,104803800,1048,-258,-19.8,12495,50,91,2018-08-29
5,5,-1,OLD,20186121,어느 가족,2018-07-26,5437000,6.2,-276000,-4.8,1304082500,795,7,0.9,157188,35,52,2018-08-29
6,6,-1,OLD,20187683,플로이,2018-08-15,3836000,4.4,314000,8.9,322130300,720,82,12.9,42838,14,14,2018-08-29
7,7,7,OLD,20186001,신은 죽지 않았다 3: 어둠 속의 빛,2018-07-19,3245500,3.7,2101900,183.8,643253400,636,496,354.3,82360,8,8,2018-08-29
8,8,-5,OLD,20187483,픽시,2018-08-23,3306700,3.8,-3501100,-51.4,127720400,572,-542,-48.7,17420,54,54,2018-08-29
9,9,0,NEW,20187305,트라이앵글,2018-08-29,3101500,3.6,3101500,100,13606100,491,491,100,2075,79,116,2018-08-29
10,10,13,OLD,20184803,기동전사 건담 디 오리진Ⅴ: 격돌 루움 전투,2018-06-13,2270000,2.6,1920000,548.6,28838500,378,320,551.7,4559,2,2,2018-08-29
1,1,0,OLD,19870150,탑건,1987-12-19,16205600,21.3,-3238600,-16.7,49670300,2023,-1100,-35.2,6429,164,257,2018-08-30
2,2,0,OLD,20170301,더 보이스,2018-08-29,10055000,13.2,322000,3.3,21318000,1406,-111,-7.3,3093,64,126,2018-08-30
3,3,15,OLD,20173732,살아남은 아이,2018-08-30,5288300,7.0,3600300,213.3,16453200,694,540,350.6,2032,66,139,2018-08-30
4,4,3,OLD,20186001,신은 죽지 않았다 3: 어둠 속의 빛,2018-07-19,4743000,6.2,1497500,46.1,647996400,658,22,3.5,83018,7,8,2018-08-30
5,5,-2,OLD,20187285,언덕길의 아폴론,2018-08-29,4769400,6.3,-2651800,-35.7,28952600,584,-519,-47.1,3771,61,128,2018-08-30
6,6,-2,OLD,20184083,휘트니,2018-08-23,3218000,4.2,-3762400,-53.9,108021800,433,-615,-58.7,12928,32,40,2018-08-30
7,7,2,OLD,20187305,트라이앵글,2018-08-29,2805000,3.7,-296500,-9.6,16411100,372,-119,-24.2,2447,79,116,2018-08-30
8,8,-3,OLD,20186121,어느 가족,2018-07-26,2577500,3.4,-2859500,-52.6,1306660000,357,-438,-55.1,157545,18,20,2018-08-30
9,9,4,OLD,19598015,피서지에서 생긴 일,1972-08-19,620000,0.8,38000,6.5,21824000,310,19,6.5,10897,1,4,2018-08-30
10,10,0,NEW,20182065,대관람차,2018-08-30,2225900,2.9,2225900,100,7535900,306,306,100,896,31,46,2018-08-30
1,1,0,OLD,19870150,탑건,1987-12-19,16535000,19.3,329400,2,66205300,1897,-126,-6.2,8326,153,243,2018-08-31
2,2,0,OLD,20170301,더 보이스,2018-08-29,9613500,11.2,-441500,-4.4,30931500,1242,-164,-11.7,4335,61,116,2018-08-31
3,3,1,OLD,20186001,신은 죽지 않았다 3: 어둠 속의 빛,2018-07-19,5051000,5.9,308000,6.5,653047400,864,206,31.3,83882,9,10,2018-08-31
4,4,0,NEW,20184904,드래곤 프린세스,2018-07-05,3590000,4.2,3590000,100,74249700,698,698,100,10409,2,3,2018-08-31
5,5,0,OLD,20187285,언덕길의 아폴론,2018-08-29,5657000,6.6,887600,18.6,34609600,623,39,6.7,4394,60,121,2018-08-31
6,6,-3,OLD,20173732,살아남은 아이,2018-08-30,5035500,5.9,-252800,-4.8,21488700,593,-101,-14.6,2625,65,142,2018-08-31
7,7,-1,OLD,20184083,휘트니,2018-08-23,4485527,5.2,1267527,39.4,112507327,570,137,31.6,13498,34,47,2018-08-31
8,8,5,OLD,20187483,픽시,2018-08-23,2742300,3.2,1570300,134,131634700,528,303,134.7,18173,12,13,2018-08-31
9,9,2,OLD,20187683,플로이,2018-08-15,2618000,3.1,990000,60.8,326376300,498,200,67.1,43634,9,9,2018-08-31
10,10,-2,OLD,20186121,어느 가족,2018-07-26,3834500,4.5,1257000,48.8,1310494500,480,123,34.5,158025,19,25,2018-08-31
1,1,0,OLD,19870150,탑건,1987-12-19,19338800,19.0,2803800,17,85544100,2214,317,16.7,10540,143,196,2018-09-01
2,2,0,OLD,20170301,더 보이스,2018-08-29,12607000,12.4,2993500,31.1,43538500,1977,735,59.2,6312,54,97,2018-09-01
3,3,3,OLD,20173732,살아남은 아이,2018-08-30,10418500,10.3,5383000,106.9,31907200,980,387,65.3,3605,59,111,2018-09-01
4,4,3,OLD,20184083,휘트니,2018-08-23,7480200,7.4,2994673,66.8,119987527,896,326,57.2,14394,40,59,2018-09-01
5,5,-1,OLD,20184904,드래곤 프린세스,2018-07-05,5170000,5.1,1580000,44,79419700,861,163,23.4,11270,4,7,2018-09-01
6,6,4,OLD,20186121,어느 가족,2018-07-26,7046500,6.9,3212000,83.8,1317541000,840,360,75,158865,27,33,2018-09-01
7,7,-2,OLD,20187285,언덕길의 아폴론,2018-08-29,6160000,6.1,503000,8.9,40769600,688,65,10.4,5082,58,94,2018-09-01
8,8,3,OLD,20187305,트라이앵글,2018-08-29,3437800,3.4,-139300,-3.9,23426000,439,-4,-0.9,3329,80,92,2018-09-01
9,8,0,OLD,20187483,픽시,2018-08-23,2550500,2.5,-191800,-7,134185200,439,-89,-16.9,18612,20,22,2018-09-01
10,10,2,OLD,20080314,아비정전,1990-12-22,783000,0.8,140000,21.8,127329000,359,40,12.5,18035,1,5,2018-09-01
1,1,1,OLD,20170301,더 보이스,2018-08-29,12905000,13.5,298000,2.4,56443500,3186,1209,61.2,9498,53,93,2018-09-02
2,2,-1,OLD,19870150,탑건,1987-12-19,19231300,20.1,-107500,-0.6,104775400,2235,21,0.9,12775,143,189,2018-09-02
3,3,1,OLD,20184083,휘트니,2018-08-23,8453000,8.9,972800,13,128440527,967,71,7.9,15361,40,59,2018-09-02
4,4,-1,OLD,20173732,살아남은 아이,2018-08-30,7285100,7.6,-3133400,-30.1,39192300,826,-154,-15.7,4431,63,108,2018-09-02
5,5,2,OLD,20187285,언덕길의 아폴론,2018-08-29,5940500,6.2,-219500,-3.6,46710100,670,-18,-2.6,5752,55,90,2018-09-02
6,6,0,OLD,20186121,어느 가족,2018-07-26,5196300,5.4,-1850200,-26.3,1322737300,658,-182,-21.7,159523,23,30,2018-09-02
7,7,1,OLD,20187305,트라이앵글,2018-08-29,3853100,4.0,415300,12.1,27279100,469,30,6.8,3798,79,102,2018-09-02
8,8,4,OLD,20181821,어른도감,2018-08-23,3301000,3.5,1038000,45.9,41055300,420,127,43.3,5059,26,32,2018-09-02
9,9,1,OLD,20080314,아비정전,1990-12-22,735000,0.8,-48000,-6.1,128064000,360,1,0.3,18395,1,5,2018-09-02
10,10,1,OLD,20187142,카메라를 멈추면 안 돼!,2018-08-23,3307200,3.5,266700,8.8,61767900,349,19,5.8,7275,12,12,2018-09-02
1,1,0,OLD,20170301,더 보이스,2018-08-29,7059500,18.0,-5845500,-45.3,63503000,1943,-1243,-39,11441,50,87,2018-09-03
2,2,0,OLD,19870150,탑건,1987-12-19,6361300,16.2,-12870000,-66.9,111136700,832,-1403,-62.8,13607,135,187,2018-09-03
3,3,1,OLD,20173732,살아남은 아이,2018-08-30,3344200,8.5,-3940900,-54.1,42536500,454,-372,-45,4885,62,133,2018-09-03
4,4,-1,OLD,20184083,휘트니,2018-08-23,2302000,5.9,-6151000,-72.8,130742527,322,-645,-66.7,15683,25,34,2018-09-03
5,5,1,OLD,20186121,어느 가족,2018-07-26,2288000,5.8,-2908300,-56,1325025300,312,-346,-52.6,159835,17,24,2018-09-03
6,6,3,OLD,20080314,아비정전,1990-12-22,573000,1.5,-162000,-22,128637000,284,-76,-21.1,18679,1,5,2018-09-03
7,7,3,OLD,20187142,카메라를 멈추면 안 돼!,2018-08-23,2564000,6.5,-743200,-22.5,64331900,275,-74,-21.2,7550,12,12,2018-09-03
8,8,-3,OLD,20187285,언덕길의 아폴론,2018-08-29,2072000,5.3,-3868500,-65.1,48782100,259,-411,-61.3,6011,51,83,2018-09-03
9,9,0,NEW,20101229,벙어리 삼룡이,1964-11-13,446000,1.1,446000,100,10461000,223,223,100,5072,1,6,2018-09-03
10,10,0,NEW,20183401,봄이가도,2018-09-13,1760000,4.5,1760000,100,1760000,220,220,100,220,2,2,2018-09-03
1,1,3,OLD,20184083,휘트니,2018-08-23,8273200,14.9,5971200,259.4,139015727,1162,840,260.9,16845,60,76,2018-09-04
2,2,0,OLD,19870150,탑건,1987-12-19,7180800,12.9,819500,12.9,118317500,946,114,13.7,14553,127,175,2018-09-04
3,3,0,OLD,20173732,살아남은 아이,2018-08-30,5255500,9.5,1911300,57.2,47792000,692,238,52.4,5577,68,123,2018-09-04
4,4,0,NEW,20189261,어드리프트:우리가 함께한 바다,2018-09-06,5382000,9.7,5382000,100,20947500,598,598,100,2276,1,1,2018-09-04
5,5,-4,OLD,20170301,더 보이스,2018-08-29,3858000,6.9,-3201500,-45.4,67361000,557,-1386,-71.3,11998,47,69,2018-09-04
6,6,0,NEW,19588005,남태평양,1971-08-07,916000,1.6,916000,100,18316924,458,458,100,10501,1,4,2018-09-04
7,7,-2,OLD,20186121,어느 가족,2018-07-26,2714700,4.9,426700,18.6,1327740000,374,62,19.9,160209,22,32,2018-09-04
8,8,-1,OLD,20187142,카메라를 멈추면 안 돼!,2018-08-23,2942000,5.3,378000,14.7,67273900,337,62,22.5,7887,14,16,2018-09-04
9,9,-1,OLD,20187285,언덕길의 아폴론,2018-08-29,2178000,3.9,106000,5.1,50960100,271,12,4.6,6282,47,79,2018-09-04
10,10,1,OLD,20187305,트라이앵글,2018-08-29,1389500,2.5,-110300,-7.4,30168400,193,-13,-6.3,4197,57,69,2018-09-04
1,1,1,OLD,19870150,탑건,1987-12-19,7315800,13.4,135000,1.9,125633300,960,14,1.5,15513,116,163,2018-09-05
2,2,5,OLD,20186121,어느 가족,2018-07-26,4518000,8.2,1803300,66.4,1332258000,663,289,77.3,160872,20,27,2018-09-05
3,3,0,NEW,20173734,죄 많은 소녀,2018-09-13,5553000,10.1,5553000,100,9501000,617,617,100,1187,3,4,2018-09-05
4,4,-1,OLD,20173732,살아남은 아이,2018-08-30,4585400,8.4,-670100,-12.8,52377400,603,-89,-12.9,6180,56,135,2018-09-05
5,5,0,OLD,20170301,더 보이스,2018-08-29,3274000,6.0,-584000,-15.1,70635000,407,-150,-26.9,12405,51,69,2018-09-05
6,6,0,OLD,19588005,남태평양,1971-08-07,817000,1.5,-99000,-10.8,19133924,406,-52,-11.4,10907,1,4,2018-09-05
7,7,-6,OLD,20184083,휘트니,2018-08-23,2919300,5.3,-5353900,-64.7,141935027,389,-773,-66.5,17234,28,41,2018-09-05
8,8,1,OLD,20187285,언덕길의 아폴론,2018-08-29,2967000,5.4,789000,36.2,53927100,358,87,32.1,6640,50,82,2018-09-05
9,9,-1,OLD,20187142,카메라를 멈추면 안 돼!,2018-08-23,2612400,4.8,-329600,-11.2,69886300,347,10,3,8234,13,15,2018-09-05
10,10,-6,OLD,20189261,어드리프트:우리가 함께한 바다,2018-09-06,2463300,4.5,-2918700,-54.2,23410800,307,-291,-48.7,2583,3,7,2018-09-05
1,1,9,OLD,20189261,어드리프트:우리가 함께한 바다,2018-09-06,64196150,50.8,61732850,2506.1,87606950,8250,7943,2587.3,10833,435,1521,2018-09-06
2,2,45,OLD,20180801,몰리스 게임,2018-09-06,14562200,11.5,14528200,42730,17442200,1986,1982,49550,2308,265,493,2018-09-06
3,3,0,NEW,20187421,원스 어폰 어 타임 인 베니스,2018-09-06,11587600,9.2,11587600,100,16930600,1532,1532,100,2113,197,358,2018-09-06
4,4,0,NEW,20175587,나비잠,2018-09-06,6385500,5.1,6385500,100,10921500,804,804,100,1308,91,186,2018-09-06
5,5,0,NEW,20183401,봄이가도,2018-09-13,5128000,4.1,5128000,100,6888000,641,641,100,861,3,3,2018-09-06
6,6,0,NEW,19590006,벤허,1972-09-07,776000,0.6,776000,100,292843432,388,388,100,49427,1,3,2018-09-06
7,7,-5,OLD,20186121,어느 가족,2018-07-26,2210000,1.7,-2308000,-51.1,1334468000,290,-373,-56.3,161162,19,24,2018-09-06
8,8,-2,OLD,19588005,남태평양,1971-08-07,566000,0.4,-251000,-30.7,19699924,283,-123,-30.3,11190,1,4,2018-09-06
9,9,-2,OLD,20184083,휘트니,2018-08-23,1730000,1.4,-1189300,-40.7,143665027,251,-138,-35.5,17485,20,23,2018-09-06
10,10,0,NEW,20188481,충격과 공포,2018-09-06,1788300,1.4,1788300,100,3336300,248,248,100,420,78,107,2018-09-06
1,1,0,OLD,20189261,어드리프트:우리가 함께한 바다,2018-09-06,74568723,51.7,10372573,16.2,162175673,8585,335,4.1,19418,452,1490,2018-09-07
2,2,0,OLD,20180801,몰리스 게임,2018-09-06,15589839,10.8,1027639,7.1,33032039,1911,-75,-3.8,4219,271,475,2018-09-07
3,3,0,OLD,20187421,원스 어폰 어 타임 인 베니스,2018-09-06,11323200,7.8,-264400,-2.3,28253800,1334,-198,-12.9,3447,206,366,2018-09-07
4,4,0,OLD,20175587,나비잠,2018-09-06,9900350,6.9,3514850,55,20821850,1035,231,28.7,2343,86,186,2018-09-07
5,5,4,OLD,20184083,휘트니,2018-08-23,2826600,2.0,1096600,63.4,146491627,385,134,53.4,17870,16,18,2018-09-07
6,6,1,OLD,20186121,어느 가족,2018-07-26,2327000,1.6,117000,5.3,1336795000,350,60,20.7,161512,16,22,2018-09-07
7,7,4,OLD,20173732,살아남은 아이,2018-08-30,3434100,2.4,1538000,81.1,57707600,343,98,40,6768,41,65,2018-09-07
8,8,-2,OLD,19590006,벤허,1972-09-07,646000,0.4,-130000,-16.8,293489432,323,-65,-16.8,49750,1,3,2018-09-07
9,9,16,OLD,20181821,어른도감,2018-08-23,2106000,1.5,1726000,454.2,46867100,264,209,380,5837,12,14,2018-09-07
10,10,4,OLD,20187142,카메라를 멈추면 안 돼!,2018-08-23,2752500,1.9,1172500,74.2,74218800,245,53,27.6,8671,8,11,2018-09-07
1,1,0,OLD,20189261,어드리프트:우리가 함께한 바다,2018-09-06,96060595,48.7,21491872,28.8,258236268,10964,2379,27.7,30382,490,1183,2018-09-08
2,2,0,OLD,20180801,몰리스 게임,2018-09-06,19999282,10.1,4409443,28.3,53031321,2411,500,26.2,6630,232,385,2018-09-08
3,3,1,OLD,20175587,나비잠,2018-09-06,15711500,8.0,5811150,58.7,36533350,1653,618,59.7,3996,84,169,2018-09-08
4,4,-1,OLD,20187421,원스 어폰 어 타임 인 베니스,2018-09-06,11320600,5.7,-2600,0,39574400,1297,-37,-2.8,4744,182,283,2018-09-08
5,5,11,OLD,20189268,루이스,2018-09-20,9620000,4.9,7959000,479.2,11281000,962,811,537.1,1113,4,4,2018-09-08
6,6,0,OLD,20186121,어느 가족,2018-07-26,5052000,2.6,2725000,117.1,1341847000,656,306,87.4,162168,24,30,2018-09-08
7,7,5,OLD,20189183,나의 마지막 수트,2018-09-06,6374200,3.2,4612200,261.8,11071400,599,370,161.6,1200,20,28,2018-09-08
8,8,2,OLD,20187142,카메라를 멈추면 안 돼!,2018-08-23,4686750,2.4,1934250,70.3,78905550,502,257,104.9,9173,9,16,2018-09-08
9,9,-2,OLD,20173732,살아남은 아이,2018-08-30,3961300,2.0,527200,15.4,61668900,470,127,37,7238,36,56,2018-09-08
10,10,-5,OLD,20184083,휘트니,2018-08-23,3816700,1.9,990100,35,150308327,428,43,11.2,18298,23,27,2018-09-08
1,1,0,OLD,20189261,어드리프트:우리가 함께한 바다,2018-09-06,88284150,52.7,-7776445,-8.1,346520418,11595,631,5.8,41977,482,1105,2018-09-09
2,2,0,OLD,20180801,몰리스 게임,2018-09-06,18375400,11.0,-1623882,-8.1,71406721,2417,6,0.2,9047,246,390,2018-09-09
3,3,1,OLD,20187421,원스 어폰 어 타임 인 베니스,2018-09-06,13053850,7.8,1733250,15.3,52628250,1601,304,23.4,6345,179,274,2018-09-09
4,4,-1,OLD,20175587,나비잠,2018-09-06,9202350,5.5,-6509150,-41.4,45735700,1126,-527,-31.9,5122,88,174,2018-09-09
5,5,0,NEW,19538016,지상에서 영원으로, ,994000,0.6,994000,100,34339000,497,497,100,15931,1,4,2018-09-09
6,6,1,OLD,20189183,나의 마지막 수트,2018-09-06,3663500,2.2,-2710700,-42.5,14734900,489,-110,-18.4,1689,19,31,2018-09-09
7,7,-1,OLD,20186121,어느 가족,2018-07-26,3654800,2.2,-1397200,-27.7,1345501800,427,-229,-34.9,162595,19,24,2018-09-09
8,8,1,OLD,20173732,살아남은 아이,2018-08-30,3428500,2.0,-532800,-13.5,65097400,384,-86,-18.3,7622,34,51,2018-09-09
9,9,1,OLD,20184083,휘트니,2018-08-23,3297500,2.0,-519200,-13.6,153605827,377,-51,-11.9,18675,20,23,2018-09-09
10,10,-2,OLD,20187142,카메라를 멈추면 안 돼!,2018-08-23,3179200,1.9,-1507550,-32.2,82084750,350,-152,-30.3,9523,10,16,2018-09-09
1,1,0,OLD,20189261,어드리프트:우리가 함께한 바다,2018-09-06,37494350,45.7,-50789800,-57.5,384014768,4794,-6801,-58.7,46771,425,1037,2018-09-10
2,2,0,OLD,20180801,몰리스 게임,2018-09-06,10182500,12.4,-8192900,-44.6,81589221,1383,-1034,-42.8,10430,227,362,2018-09-10
3,3,0,OLD,20187421,원스 어폰 어 타임 인 베니스,2018-09-06,5650400,6.9,-7403450,-56.7,58278650,748,-853,-53.3,7093,168,247,2018-09-10
4,4,2,OLD,20189183,나의 마지막 수트,2018-09-06,4197000,5.1,533500,14.6,18931900,679,190,38.9,2368,21,31,2018-09-10
5,5,-1,OLD,20175587,나비잠,2018-09-06,4388400,5.3,-4813950,-52.3,50124100,569,-557,-49.5,5691,78,152,2018-09-10
6,6,-1,OLD,19538016,지상에서 영원으로, ,762000,0.9,-232000,-23.3,35101000,381,-116,-23.3,16312,1,4,2018-09-10
7,7,1,OLD,20173732,살아남은 아이,2018-08-30,2036800,2.5,-1391700,-40.6,67134200,258,-126,-32.8,7880,41,68,2018-09-10
8,8,2,OLD,20187142,카메라를 멈추면 안 돼!,2018-08-23,1989100,2.4,-1190100,-37.4,84073850,232,-118,-33.7,9755,12,19,2018-09-10
9,9,-2,OLD,20186121,어느 가족,2018-07-26,1650500,2.0,-2004300,-54.8,1347152300,217,-210,-49.2,162812,16,22,2018-09-10
10,10,-1,OLD,20184083,휘트니,2018-08-23,1533000,1.9,-1764500,-53.5,155138827,198,-179,-47.5,18873,18,20,2018-09-10
1,1,0,OLD,20189261,어드리프트:우리가 함께한 바다,2018-09-06,37486000,45.0,-8350,0,421500768,4872,78,1.6,51643,412,1048,2018-09-11
2,2,0,OLD,20180801,몰리스 게임,2018-09-06,9228300,11.1,-954200,-9.4,90817521,1281,-102,-7.4,11711,216,338,2018-09-11
3,3,0,OLD,20187421,원스 어폰 어 타임 인 베니스,2018-09-06,5459050,6.6,-191350,-3.4,63737700,695,-53,-7.1,7788,170,243,2018-09-11
4,4,0,NEW,20189268,루이스,2018-09-20,4459000,5.4,4459000,100,15740000,637,637,100,1750,3,3,2018-09-11
5,5,0,OLD,20175587,나비잠,2018-09-06,4304700,5.2,-83700,-1.9,54428800,589,20,3.5,6280,90,159,2018-09-11
6,6,0,NEW,20188567,더 게스트,2018-09-12,2016000,2.4,2016000,100,3456000,224,224,100,404,1,1,2018-09-11
7,7,0,OLD,20173732,살아남은 아이,2018-08-30,1601200,1.9,-435600,-21.4,68735400,215,-43,-16.7,8095,41,66,2018-09-11
8,8,1,OLD,20186121,어느 가족,2018-07-26,1428000,1.7,-222500,-13.5,1348580300,197,-20,-9.2,163009,15,21,2018-09-11
9,9,-1,OLD,20187142,카메라를 멈추면 안 돼!,2018-08-23,1627000,2.0,-362100,-18.2,85700850,184,-48,-20.7,9939,12,19,2018-09-11
10,10,0,OLD,20184083,휘트니,2018-08-23,1410000,1.7,-123000,-8,156548827,176,-22,-11.1,19049,13,16,2018-09-11
1,1,5,OLD,20188567,더 게스트,2018-09-12,16969750,24.5,14953750,741.8,20425750,2024,1800,803.6,2428,220,433,2018-09-12
2,2,2,OLD,20189268,루이스,2018-09-20,14668000,21.2,10209000,229,30408000,1822,1185,186,3572,8,8,2018-09-12
3,3,-2,OLD,20189261,어드리프트:우리가 함께한 바다,2018-09-06,9590700,13.8,-27895300,-74.4,431091468,1217,-3655,-75,52860,138,174,2018-09-12
4,4,1,OLD,20175587,나비잠,2018-09-06,4118650,5.9,-186050,-4.3,58547450,519,-70,-11.9,6799,48,107,2018-09-12
5,5,15,OLD,20173734,죄 많은 소녀,2018-09-13,3107000,4.5,2390000,333.3,14405000,283,203,253.8,1658,1,1,2018-09-12
6,6,1,OLD,20173732,살아남은 아이,2018-08-30,1797000,2.6,195800,12.2,70532400,237,22,10.2,8332,32,57,2018-09-12
7,7,2,OLD,20187142,카메라를 멈추면 안 돼!,2018-08-23,1725000,2.5,98000,6,87425850,212,28,15.2,10151,13,20,2018-09-12
8,8,-6,OLD,20180801,몰리스 게임,2018-09-06,1396450,2.0,-7831850,-84.9,92213971,198,-1083,-84.5,11909,64,66,2018-09-12
9,9,2,OLD,20189183,나의 마지막 수트,2018-09-06,1326600,1.9,234600,21.5,21350500,188,32,20.5,2712,15,24,2018-09-12
10,10,-2,OLD,20186121,어느 가족,2018-07-26,1262000,1.8,-166000,-11.6,1349842300,166,-31,-15.7,163175,14,16,2018-09-12
1,1,0,OLD,20188567,더 게스트,2018-09-12,14872500,21.5,-2097250,-12.4,35298250,1800,-224,-11.1,4228,221,427,2018-09-13
2,2,3,OLD,20173734,죄 많은 소녀,2018-09-13,11390250,16.5,8283250,266.6,25795250,1434,1151,406.7,3092,70,151,2018-09-13
3,3,0,NEW,20188242,타샤 튜더,2018-09-13,6845700,9.9,6845700,100,12159700,987,987,100,1814,26,40,2018-09-13
4,4,-1,OLD,20189261,어드리프트:우리가 함께한 바다,2018-09-06,5860000,8.5,-3730700,-38.9,436951468,742,-475,-39,53602,74,97,2018-09-13
5,5,54,OLD,20182565,호박과 마요네즈,2018-09-13,4565600,6.6,4518600,9614,9145100,545,539,8983.3,1109,55,99,2018-09-13
6,6,5,OLD,20187421,원스 어폰 어 타임 인 베니스,2018-09-06,3641000,5.3,2547000,232.8,68472700,455,320,237,8378,5,6,2018-09-13
7,7,0,NEW,19820112,십계,1973-06-16,742000,1.1,742000,100,34775072,371,371,100,17768,1,3,2018-09-13
8,8,37,OLD,20185903,브레이븐,2018-09-13,2204700,3.2,2091700,1851.1,3757700,293,278,1853.3,488,53,83,2018-09-13
9,9,-5,OLD,20175587,나비잠,2018-09-06,2352300,3.4,-1766350,-42.9,60899750,276,-243,-46.8,7075,37,56,2018-09-13
10,10,0,NEW,20183386,나부야 나부야,2018-09-20,1548000,2.2,1548000,100,1715000,172,172,100,196,1,1,2018-09-13
1,1,0,OLD,20188567,더 게스트,2018-09-12,16956700,23.1,2084200,14,52254950,1797,-3,-0.2,6025,228,406,2018-09-14
2,2,0,OLD,20173734,죄 많은 소녀,2018-09-13,9946000,13.5,-1444250,-12.7,35741250,1137,-297,-20.7,4229,69,149,2018-09-14
3,3,0,OLD,20188242,타샤 튜더,2018-09-13,6976500,9.5,130800,1.9,19136200,909,-78,-7.9,2723,23,41,2018-09-14
4,4,0,OLD,20189261,어드리프트:우리가 함께한 바다,2018-09-06,7231100,9.8,1371100,23.4,444182568,821,79,10.6,54423,68,94,2018-09-14
5,5,0,NEW,20185222,체실 비치에서,2018-09-20,3456000,4.7,3456000,100,11300400,432,432,100,1249,1,1,2018-09-14
6,6,-1,OLD,20182565,호박과 마요네즈,2018-09-13,2653600,3.6,-1912000,-41.9,11798700,305,-240,-44,1414,49,86,2018-09-14
7,7,1,OLD,20185903,브레이븐,2018-09-13,2516800,3.4,312100,14.2,6274500,297,4,1.4,785,56,91,2018-09-14
8,8,1,OLD,20175587,나비잠,2018-09-06,2633300,3.6,281000,11.9,63533050,286,10,3.6,7361,32,51,2018-09-14
9,9,-2,OLD,19820112,십계,1973-06-16,536000,0.7,-206000,-27.8,35311072,268,-103,-27.8,18036,1,3,2018-09-14
10,10,3,OLD,20183401,봄이가도,2018-09-13,2055100,2.8,936800,83.8,11321400,235,92,64.3,1449,29,39,2018-09-14
1,1,0,OLD,20188567,더 게스트,2018-09-12,18501900,16.4,1545200,9.1,70756850,1989,192,10.7,8014,204,350,2018-09-15
2,2,0,OLD,20173734,죄 많은 소녀,2018-09-13,17430350,15.5,7484350,75.2,53171600,1937,800,70.4,6166,66,133,2018-09-15
3,3,0,OLD,20188242,타샤 튜더,2018-09-13,13173100,11.7,6196600,88.8,32309300,1385,476,52.4,4108,28,48,2018-09-15
4,4,0,OLD,20189261,어드리프트:우리가 함께한 바다,2018-09-06,9287900,8.2,2056800,28.4,453470468,1047,226,27.5,55470,71,94,2018-09-15
5,5,0,NEW,20189462,셜록 놈즈,2018-10-03,10112000,9.0,10112000,100,10112000,1016,1016,100,1016,5,5,2018-09-15
6,6,7,OLD,20187142,카메라를 멈추면 안 돼!,2018-08-23,3660000,3.3,2100700,134.7,93913650,392,216,122.7,10874,11,17,2018-09-15
7,7,1,OLD,20175587,나비잠,2018-09-06,3413100,3.0,779800,29.6,66946150,379,93,32.5,7740,31,47,2018-09-15
8,8,9,OLD,20186121,어느 가족,2018-07-26,3125000,2.8,1985500,174.2,1354860800,374,240,179.1,163781,8,11,2018-09-15
9,9,-3,OLD,20182565,호박과 마요네즈,2018-09-13,2974450,2.6,320850,12.1,14773150,353,48,15.7,1767,48,77,2018-09-15
10,10,-3,OLD,20185903,브레이븐,2018-09-13,2915500,2.6,398700,15.8,9190000,324,27,9.1,1109,55,82,2018-09-15
1,1,1,OLD,20173734,죄 많은 소녀,2018-09-13,16572350,17.8,-858000,-4.9,69743950,1838,-99,-5.1,8004,69,140,2018-09-16
2,2,-1,OLD,20188567,더 게스트,2018-09-12,16120400,17.4,-2381500,-12.9,86877250,1695,-294,-14.8,9709,199,319,2018-09-16
3,3,0,OLD,20188242,타샤 튜더,2018-09-13,11856100,12.8,-1317000,-10,44165400,1485,100,7.2,5593,26,45,2018-09-16
4,4,0,OLD,20189261,어드리프트:우리가 함께한 바다,2018-09-06,8847000,9.5,-440900,-4.7,462317468,1027,-20,-1.9,56497,69,89,2018-09-16
5,5,2,OLD,20175587,나비잠,2018-09-06,3664300,3.9,251200,7.4,70610450,395,16,4.2,8135,31,50,2018-09-16
