rnum,rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,current_date
1,1,0,OLD,20236180,웡카,2024-01-31,2089444996,53.1,-199241942,-8.7,7591137610,208615,-17476,-7.7,786720,1753,7775,2024-02-04
2,2,0,OLD,20206946,시민덕희,2024-01-24,883417233,22.4,-48732870,-5.2,8670597043,92539,-4623,-4.8,930968,1071,3897,2024-02-04
3,3,0,OLD,20235253,외계+인 2부,2024-01-10,187974714,4.8,-5752464,-3,13564277654,19309,-652,-3.3,1406244,670,1274,2024-02-04
4,4,0,OLD,20247074,건국전쟁,2024-02-01,128469128,3.3,19428625,17.8,362466234,12366,1677,15.7,35651,181,308,2024-02-04
5,5,0,OLD,20235834,위시,2024-01-03,93130390,2.4,-3219887,-3.3,13221556880,9917,-208,-2.1,1385854,517,759,2024-02-04
6,6,0,OLD,20212866,서울의 봄,2023-11-22,77919541,2.0,-5799893,-6.9,127576446518,8521,-722,-7.8,13089079,483,663,2024-02-04
7,7,0,OLD,20246964,정글번치: 월드투어,2024-01-31,57943700,1.5,-25600,0,164238900,7043,-184,-2.5,20714,193,333,2024-02-04
8,8,1,OLD,20235583,인투 더 월드,2024-01-10,60800438,1.5,7176908,13.4,3026494116,6811,862,14.5,332104,333,422,2024-02-04
9,9,-1,OLD,20234730,추락의 해부,2024-01-31,63301289,1.6,-3167409,-4.8,308423978,6293,-65,-1,31539,232,306,2024-02-04
10,10,0,OLD,20236146,신차원! 짱구는 못말려 더 무비 초능력 대결전 ~날아라 수제김밥~,2023-12-22,44609089,1.1,4956193,12.5,8939210322,4664,577,14.1,924114,208,244,2024-02-04
1,1,0,OLD,20236180,웡카,2024-01-31,634615281,48.7,-1454829715,-69.6,8225752891,64984,-143631,-68.8,851704,1575,6504,2024-02-05
2,2,0,OLD,20206946,시민덕희,2024-01-24,293037235,22.5,-590379998,-66.8,8963634278,31503,-61036,-66,962471,963,3377,2024-02-05
3,3,1,OLD,20247074,건국전쟁,2024-02-01,111100451,8.5,-17368677,-13.5,473566685,11687,-679,-5.5,47338,174,319,2024-02-05
4,4,-1,OLD,20235253,외계+인 2부,2024-01-10,51524568,4.0,-136450146,-72.6,13615802222,5504,-13805,-71.5,1411748,581,1132,2024-02-05
5,5,1,OLD,20212866,서울의 봄,2023-11-22,37531104,2.9,-40388437,-51.8,127613977622,4167,-4354,-51.1,13093246,474,657,2024-02-05
6,6,3,OLD,20234730,추락의 해부,2024-01-31,29825324,2.3,-33475965,-52.9,338249302,3153,-3140,-49.9,34692,222,308,2024-02-05
7,7,-2,OLD,20235834,위시,2024-01-03,22136480,1.7,-70993910,-76.2,13243693360,2506,-7411,-74.7,1388360,372,482,2024-02-05
8,8,0,OLD,20235583,인투 더 월드,2024-01-10,9741878,0.7,-51058560,-84,3036235994,1281,-5530,-81.2,333385,161,181,2024-02-05
9,9,2,OLD,20234114,괴물,2023-11-29,11179107,0.9,-28711526,-72,4982389060,1147,-2559,-69.1,505344,76,95,2024-02-05
10,10,-3,OLD,20246964,정글번치: 월드투어,2024-01-31,7448500,0.6,-50495200,-87.1,171687400,909,-6134,-87.1,21623,130,173,2024-02-05
1,1,0,OLD,20236180,웡카,2024-01-31,606823563,46.4,-27791718,-4.4,8832576454,62799,-2185,-3.4,914503,1592,6375,2024-02-06
2,2,0,OLD,20206946,시민덕희,2024-01-24,230740520,17.6,-62296715,-21.3,9194374798,25307,-6196,-19.7,987778,974,3286,2024-02-06
3,3,0,OLD,20247074,건국전쟁,2024-02-01,151345633,11.6,40245182,36.2,624912318,16093,4406,37.7,63431,215,394,2024-02-06
4,4,0,OLD,20235253,외계+인 2부,2024-01-10,48890109,3.7,-2634459,-5.1,13664692331,5282,-222,-4,1417030,582,1082,2024-02-06
5,5,0,OLD,20212866,서울의 봄,2023-11-22,34169770,2.6,-3361334,-9,127648147392,3892,-275,-6.6,13097138,462,624,2024-02-06
6,6,0,OLD,20234730,추락의 해부,2024-01-31,31969956,2.4,2144632,7.2,370219258,3419,266,8.4,38111,224,314,2024-02-06
7,7,0,OLD,20235834,위시,2024-01-03,24284950,1.9,2148470,9.7,13267978310,2731,225,9,1391091,372,503,2024-02-06
8,8,4,OLD,20236776,비욘드 유토피아,2024-01-31,17403439,1.3,9086861,109.3,99539504,2032,1168,135.2,10346,151,249,2024-02-06
9,9,0,NEW,20211477,데드맨,2024-02-07,17667000,1.3,17667000,100,37095000,1879,1879,100,3777,7,7,2024-02-06
10,10,-2,OLD,20235583,인투 더 월드,2024-01-10,12293238,0.9,2551360,26.2,3048529232,1553,272,21.2,334938,172,198,2024-02-06
1,1,0,OLD,20236180,웡카,2024-01-31,522291354,29.8,-84532209,-13.9,9354867808,55709,-7090,-11.3,970212,961,3245,2024-02-07
2,2,7,OLD,20211477,데드맨,2024-02-07,251304150,14.3,233637150,1322.4,288399150,28097,26218,1395.3,31874,729,2241,2024-02-07
3,3,29,OLD,20231415,소풍,2024-02-07,190033507,10.8,188978507,17912.7,208847507,21508,21358,14238.7,23617,670,1732,2024-02-07
4,4,19,OLD,20212668,도그데이즈,2024-02-07,192488610,11.0,188861610,5207.1,403379138,20706,20303,5038,43418,847,2712,2024-02-07
5,5,0,NEW,20234581,아가일,2024-02-07,161007055,9.2,161007055,100,189314055,15459,15459,100,17878,824,2499,2024-02-07
6,6,-4,OLD,20206946,시민덕희,2024-01-24,140825508,8.0,-89915012,-39,9335200306,15046,-10261,-40.5,1002824,696,1642,2024-02-07
7,7,-4,OLD,20247074,건국전쟁,2024-02-01,120752094,6.9,-30593539,-20.2,745664412,12921,-3172,-19.7,76352,224,372,2024-02-07
8,8,0,NEW,20246966,아기상어 극장판: 사이렌 스톤의 비밀,2024-02-07,37758284,2.2,37758284,100,75349084,4693,4693,100,8375,416,499,2024-02-07
9,9,-3,OLD,20234730,추락의 해부,2024-01-31,19652985,1.1,-12316971,-38.5,389872243,2102,-1317,-38.5,40213,104,142,2024-02-07
10,10,35,OLD,20226638,아네모네,2024-02-07,11260339,0.6,10532339,1446.7,15228339,1318,1227,1348.4,1769,57,71,2024-02-07
1,1,0,OLD,20236180,웡카,2024-01-31,869834663,38.9,347543309,66.5,10224702471,92735,37026,66.5,1062947,1118,3750,2024-02-08
2,2,4,OLD,20206946,시민덕희,2024-01-24,249830587,11.2,109005079,77.4,9585030893,26979,11933,79.3,1029803,796,1862,2024-02-08
3,3,-1,OLD,20211477,데드맨,2024-02-07,235112690,10.5,-16191460,-6.4,523511840,25867,-2230,-7.9,57741,741,2267,2024-02-08
4,4,0,OLD,20212668,도그데이즈,2024-02-07,204634732,9.2,12146122,6.3,608013870,22095,1389,6.7,65513,843,2769,2024-02-08
5,5,2,OLD,20247074,건국전쟁,2024-02-01,162331319,7.3,41579225,34.4,907995731,17157,4236,32.8,93509,300,497,2024-02-08
6,6,-1,OLD,20234581,아가일,2024-02-07,171728969,7.7,10721914,6.7,361043024,17012,1553,10,34890,841,2353,2024-02-08
7,7,-4,OLD,20231415,소풍,2024-02-07,128948849,5.8,-61084658,-32.1,337796356,14589,-6919,-32.2,38206,676,1729,2024-02-08
8,8,0,OLD,20246966,아기상어 극장판: 사이렌 스톤의 비밀,2024-02-07,34402752,1.5,-3355532,-8.9,109751836,4217,-476,-10.1,12592,402,480,2024-02-08
9,9,0,OLD,20234730,추락의 해부,2024-01-31,32002521,1.4,12349536,62.8,421874764,3335,1233,58.7,43548,117,159,2024-02-08
10,10,1,OLD,20234114,괴물,2023-11-29,14616273,0.7,4902956,50.5,5019114279,1488,494,49.7,509109,70,88,2024-02-08
1,1,0,OLD,20236180,웡카,2024-01-31,1498366997,35.4,628532334,72.3,11723069468,152517,59782,64.5,1215464,1359,4825,2024-02-09
2,2,0,OLD,20206946,시민덕희,2024-01-24,726492476,17.2,476661889,190.8,10311523369,74694,47715,176.9,1104497,925,2309,2024-02-09
3,3,1,OLD,20212668,도그데이즈,2024-02-07,382474618,9.0,177839886,86.9,990488488,39191,17096,77.4,104704,797,2650,2024-02-09
4,4,1,OLD,20247074,건국전쟁,2024-02-01,364372776,8.6,202041457,124.5,1272368507,36067,18910,110.2,129576,457,773,2024-02-09
5,5,-2,OLD,20211477,데드맨,2024-02-07,348474357,8.2,113361667,48.2,871986197,36012,10145,39.2,93753,800,2197,2024-02-09
6,6,1,OLD,20231415,소풍,2024-02-07,208255985,4.9,79307136,61.5,546052341,22306,7717,52.9,60512,729,1676,2024-02-09
7,7,-1,OLD,20234581,아가일,2024-02-07,227500326,5.4,55771357,32.5,588543350,21771,4759,28,56661,822,1823,2024-02-09
8,8,0,OLD,20246966,아기상어 극장판: 사이렌 스톤의 비밀,2024-02-07,106733943,2.5,72331191,210.2,216485779,11729,7512,178.1,24321,578,878,2024-02-09
9,9,0,NEW,20247076,"귀멸의 칼날: 인연의 기적, 그리고 합동 강화 훈련으로",2024-02-14,71319500,1.7,71319500,100,71319500,3928,3928,100,3928,24,48,2024-02-09
10,10,-1,OLD,20234730,추락의 해부,2024-01-31,39338264,0.9,7335743,22.9,461213028,3822,487,14.6,47370,122,163,2024-02-09
1,1,0,OLD,20236180,웡카,2024-01-31,1502114078,28.5,3747081,0.3,13225183546,149632,-2885,-1.9,1365096,1412,5054,2024-02-10
2,2,0,OLD,20206946,시민덕희,2024-01-24,1348036009,25.6,621543533,85.6,11659559378,136776,62082,83.1,1241273,1154,2814,2024-02-10
3,3,0,OLD,20212668,도그데이즈,2024-02-07,551634755,10.5,169160137,44.2,1542123243,55358,16167,41.3,160062,792,2415,2024-02-10
4,4,0,OLD,20247074,건국전쟁,2024-02-01,512868464,9.7,148495688,40.8,1785236971,50441,14374,39.9,180017,557,993,2024-02-10
5,5,0,OLD,20211477,데드맨,2024-02-07,425074769,8.1,76600412,22,1297060966,42580,6568,18.2,136333,776,2011,2024-02-10
6,6,0,OLD,20231415,소풍,2024-02-07,347750899,6.6,139494914,67,893803240,36217,13911,62.4,96729,710,1565,2024-02-10
7,7,0,OLD,20234581,아가일,2024-02-07,203181661,3.9,-24318665,-10.7,791725011,19207,-2564,-11.8,75868,749,1497,2024-02-10
8,8,0,OLD,20246966,아기상어 극장판: 사이렌 스톤의 비밀,2024-02-07,61365795,1.2,-45368148,-42.5,277851574,6604,-5125,-43.7,30925,504,740,2024-02-10
9,9,3,OLD,20212866,서울의 봄,2023-11-22,54178701,1.0,21119682,63.9,127753046500,5882,2254,62.1,13108624,135,161,2024-02-10
10,10,1,OLD,20246964,정글번치: 월드투어,2024-01-31,25782500,0.5,-6427200,-20,254443300,2820,-983,-25.8,31710,157,206,2024-02-10
1,1,0,OLD,20236180,웡카,2024-01-31,2174604715,34.8,672490637,44.8,15399788261,220022,70390,47,1585118,1440,5183,2024-02-11
2,2,0,OLD,20206946,시민덕희,2024-01-24,1383204530,22.1,35168521,2.6,13042763908,142172,5396,3.9,1383445,1281,3231,2024-02-11
3,3,1,OLD,20247074,건국전쟁,2024-02-01,613611936,9.8,100743472,19.6,2398848907,61453,11012,21.8,241470,637,1162,2024-02-11
4,4,-1,OLD,20212668,도그데이즈,2024-02-07,580189245,9.3,28554490,5.2,2122312488,58306,2948,5.3,218368,793,2316,2024-02-11
5,5,1,OLD,20231415,소풍,2024-02-07,367799639,5.9,20048740,5.8,1261602879,39536,3319,9.2,136265,726,1537,2024-02-11
6,6,-1,OLD,20211477,데드맨,2024-02-07,377252321,6.0,-47822448,-11.3,1674313287,38500,-4080,-9.6,174833,794,1936,2024-02-11
7,7,0,OLD,20234581,아가일,2024-02-07,210705932,3.4,7524271,3.7,1002430943,20294,1087,5.7,96162,749,1401,2024-02-11
8,8,0,OLD,20246966,아기상어 극장판: 사이렌 스톤의 비밀,2024-02-07,106854192,1.7,45488397,74.1,384705766,11611,5007,75.8,42536,564,860,2024-02-11
9,9,0,OLD,20212866,서울의 봄,2023-11-22,50412713,0.8,-3765988,-7,127803459213,5514,-368,-6.3,13114138,162,194,2024-02-11
10,10,0,OLD,20246964,정글번치: 월드투어,2024-01-31,41804800,0.7,16022300,62.1,296248100,4699,1879,66.6,36409,168,219,2024-02-11
1,1,0,OLD,20236180,웡카,2024-01-31,2233514793,37.8,58910078,2.7,17633303054,228306,8284,3.8,1813424,1378,4913,2024-02-12
2,2,0,OLD,20206946,시민덕희,2024-01-24,1010743249,17.1,-372461281,-26.9,14053507157,104969,-37203,-26.2,1488414,1250,3122,2024-02-12
3,3,0,OLD,20247074,건국전쟁,2024-02-01,860246140,14.6,246634204,40.2,3259095047,88464,27011,44,329934,711,1318,2024-02-12
4,4,0,OLD,20212668,도그데이즈,2024-02-07,465351454,7.9,-114837791,-19.8,2587663942,47603,-10703,-18.4,265971,784,2085,2024-02-12
5,5,0,OLD,20231415,소풍,2024-02-07,342383846,5.8,-25415793,-6.9,1603986725,38180,-1356,-3.4,174445,717,1482,2024-02-12
6,6,0,OLD,20211477,데드맨,2024-02-07,238953717,4.0,-138298604,-36.7,1913267004,24807,-13693,-35.6,199640,747,1696,2024-02-12
7,7,0,OLD,20234581,아가일,2024-02-07,167020547,2.8,-43685385,-20.7,1169451490,16093,-4201,-20.7,112255,727,1240,2024-02-12
8,8,0,OLD,20246966,아기상어 극장판: 사이렌 스톤의 비밀,2024-02-07,137878575,2.3,31024383,29,522584341,15031,3420,29.5,57567,555,834,2024-02-12
9,9,1,OLD,20246964,정글번치: 월드투어,2024-01-31,54233300,0.9,12428500,29.7,350481400,6418,1719,36.6,42827,167,230,2024-02-12
10,10,-1,OLD,20212866,서울의 봄,2023-11-22,37158898,0.6,-13253815,-26.3,127840618111,4097,-1417,-25.7,13118235,145,180,2024-02-12
1,1,0,OLD,20236180,웡카,2024-01-31,707488361,37.4,-1526026432,-68.3,18340791415,73325,-154981,-67.9,1886749,1196,4342,2024-02-13
2,2,1,OLD,20247074,건국전쟁,2024-02-01,467599520,24.7,-392646620,-45.6,3726694567,52207,-36257,-41,382141,580,1308,2024-02-13
3,3,-1,OLD,20206946,시민덕희,2024-01-24,214986095,11.4,-795757154,-78.7,14268493252,23076,-81893,-78,1511490,862,2340,2024-02-13
4,4,0,OLD,20212668,도그데이즈,2024-02-07,122645667,6.5,-342705787,-73.6,2710309609,13113,-34490,-72.5,279084,711,1944,2024-02-13
5,5,0,OLD,20231415,소풍,2024-02-07,109247918,5.8,-233135928,-68.1,1713234643,12915,-25265,-66.2,187360,651,1413,2024-02-13
6,6,0,OLD,20211477,데드맨,2024-02-07,78659262,4.2,-160294455,-67.1,1991926266,8608,-16199,-65.3,208248,641,1458,2024-02-13
7,7,0,OLD,20234581,아가일,2024-02-07,51633800,2.7,-115386747,-69.1,1221085290,5171,-10922,-67.9,117426,659,1171,2024-02-13
8,8,0,OLD,20246966,아기상어 극장판: 사이렌 스톤의 비밀,2024-02-07,21620678,1.1,-116257897,-84.3,544205019,2698,-12333,-82.1,60265,322,391,2024-02-13
9,9,3,OLD,20234730,추락의 해부,2024-01-31,19727429,1.0,-22050776,-52.8,588664224,1967,-2083,-51.4,59889,108,156,2024-02-13
10,10,0,OLD,20212866,서울의 봄,2023-11-22,10691095,0.6,-26467803,-71.2,127851309206,1219,-2878,-70.2,13119454,108,127,2024-02-13
1,1,0,OLD,20236180,웡카,2024-01-31,735398339,27.5,27909978,3.9,19076189754,78003,4678,6.4,1964752,1006,3798,2024-02-14
2,2,0,NEW,20247076,"귀멸의 칼날: 인연의 기적, 그리고 합동 강화 훈련으로",2024-02-14,752324600,28.1,752324600,100,1027926900,66192,66192,100,81448,388,1991,2024-02-14
3,3,-1,OLD,20247074,건국전쟁,2024-02-01,454873128,17.0,-12726392,-2.7,4181567695,52149,-58,-0.1,434290,735,1776,2024-02-14
4,4,-1,OLD,20206946,시민덕희,2024-01-24,172569324,6.5,-42416771,-19.7,14441062576,18381,-4695,-20.3,1529871,826,2216,2024-02-14
5,5,0,OLD,20231415,소풍,2024-02-07,84536937,3.2,-24710981,-22.6,1797771580,10022,-2893,-22.4,197382,619,1166,2024-02-14
6,6,-2,OLD,20212668,도그데이즈,2024-02-07,88122097,3.3,-34523570,-28.1,2798431706,9390,-3723,-28.4,288474,668,1465,2024-02-14
7,7,-1,OLD,20211477,데드맨,2024-02-07,54206615,2.0,-24452647,-31.1,2046132881,6009,-2599,-30.2,214257,563,1028,2024-02-14
8,8,0,NEW,20247227,우견니,2024-02-14,33905642,1.3,33905642,100,45550184,4638,4638,100,5980,143,450,2024-02-14
9,9,-2,OLD,20234581,아가일,2024-02-07,31780477,1.2,-19853323,-38.5,1252865767,3394,-1777,-34.4,120820,464,691,2024-02-14
10,10,20,OLD,20247158,에스파: 마이 퍼스트 페이지,2024-02-14,68163000,2.5,66777000,4818,69549000,3093,2939,1908.4,3247,64,186,2024-02-14
1,1,0,OLD,20236180,웡카,2024-01-31,597120773,29.7,-138277566,-18.8,19673310527,63586,-14417,-18.5,2028338,1030,3673,2024-02-15
2,2,1,OLD,20247074,건국전쟁,2024-02-01,449947848,22.4,-4925280,-1.1,4631515543,51116,-1033,-2,485406,921,2149,2024-02-15
3,3,-1,OLD,20247076,"귀멸의 칼날: 인연의 기적, 그리고 합동 강화 훈련으로",2024-02-14,379872100,18.9,-372452500,-49.5,1407799000,33897,-32295,-48.8,115345,381,1823,2024-02-15
4,4,0,OLD,20206946,시민덕희,2024-01-24,154342017,7.7,-18227307,-10.6,14595404593,16555,-1826,-9.9,1546426,800,2090,2024-02-15
5,5,0,OLD,20231415,소풍,2024-02-07,83551051,4.2,-985886,-1.2,1881322631,9917,-105,-1,207299,620,1124,2024-02-15
6,6,0,OLD,20212668,도그데이즈,2024-02-07,78685777,3.9,-9436320,-10.7,2877117483,8514,-876,-9.3,296988,620,1315,2024-02-15
7,7,0,OLD,20211477,데드맨,2024-02-07,35656029,1.8,-18550586,-34.2,2081788910,3910,-2099,-34.9,218167,521,857,2024-02-15
8,8,89,OLD,20246989,스노우 퍼핀즈,2024-02-15,20109700,1.0,20047700,32335,20171700,2652,2644,33050,2660,249,270,2024-02-15
9,9,0,OLD,20234581,아가일,2024-02-07,23300083,1.2,-8480394,-26.7,1276165850,2479,-915,-27,123299,424,578,2024-02-15
10,10,1,OLD,20246966,아기상어 극장판: 사이렌 스톤의 비밀,2024-02-07,15770717,0.8,-4951883,-23.9,580698336,2215,-468,-17.4,65163,208,220,2024-02-15
1,1,0,OLD,20236180,웡카,2024-01-31,790342025,33.7,193221252,32.4,20463652552,81594,18008,28.3,2109932,1105,4016,2024-02-16
2,2,0,OLD,20247074,건국전쟁,2024-02-01,460066625,19.6,10118777,2.2,5091582168,50174,-942,-1.8,535580,956,2518,2024-02-16
3,3,0,OLD,20247076,"귀멸의 칼날: 인연의 기적, 그리고 합동 강화 훈련으로",2024-02-14,417653100,17.8,37781000,9.9,1825452100,35954,2057,6.1,151299,370,1828,2024-02-16
4,4,0,OLD,20206946,시민덕희,2024-01-24,178202139,7.6,23860122,15.5,14773606732,18493,1938,11.7,1564919,820,2288,2024-02-16
5,5,0,OLD,20231415,소풍,2024-02-07,86383891,3.7,2832840,3.4,1967706522,9974,57,0.6,217273,615,1121,2024-02-16
6,6,0,OLD,20212668,도그데이즈,2024-02-07,92609648,4.0,13923871,17.7,2969727131,9337,823,9.7,306325,683,1357,2024-02-16
7,7,0,OLD,20211477,데드맨,2024-02-07,34480436,1.5,-1175593,-3.3,2116269346,3546,-364,-9.3,221713,508,815,2024-02-16
8,8,1,OLD,20234581,아가일,2024-02-07,31175548,1.3,7875465,33.8,1307341398,3104,625,25.2,126403,422,571,2024-02-16
9,9,1,OLD,20246966,아기상어 극장판: 사이렌 스톤의 비밀,2024-02-07,16361200,0.7,590483,3.7,597059536,2228,13,0.6,67391,200,215,2024-02-16
10,10,3,OLD,20247038,DMZ 동물 특공대,2024-02-14,12759500,0.5,4173500,48.6,36956500,2022,727,56.1,5800,142,163,2024-02-16
1,1,0,OLD,20236180,웡카,2024-01-31,1808311225,38.8,1017969200,128.8,22271963777,185916,104322,127.9,2295848,1216,4662,2024-02-17
2,2,0,OLD,20247074,건국전쟁,2024-02-01,865887015,18.6,405820390,88.2,5957469183,91160,40986,81.7,626740,934,3169,2024-02-17
3,3,0,OLD,20247076,"귀멸의 칼날: 인연의 기적, 그리고 합동 강화 훈련으로",2024-02-14,735182100,15.8,317529000,76,2560634200,63630,27676,77,214929,393,1933,2024-02-17
4,4,0,OLD,20206946,시민덕희,2024-01-24,383923935,8.2,205721796,115.4,15157530667,39375,20882,112.9,1604294,836,2432,2024-02-17
5,5,1,OLD,20212668,도그데이즈,2024-02-07,185605622,4.0,92995974,100.4,3155332753,18328,8991,96.3,324653,703,1311,2024-02-17
6,6,-1,OLD,20231415,소풍,2024-02-07,145913854,3.1,59529963,68.9,2113620376,16329,6355,63.7,233602,636,1173,2024-02-17
7,7,2,OLD,20246966,아기상어 극장판: 사이렌 스톤의 비밀,2024-02-07,53426407,1.1,37065207,226.5,650485943,5905,3677,165,73296,339,390,2024-02-17
8,8,0,OLD,20234581,아가일,2024-02-07,49448939,1.1,18273391,58.6,1356790337,5129,2025,65.2,131532,409,534,2024-02-17
9,9,-2,OLD,20211477,데드맨,2024-02-07,49484558,1.1,15004122,43.5,2165753904,5033,1487,41.9,226746,503,747,2024-02-17
10,10,1,OLD,20246989,스노우 퍼핀즈,2024-02-15,32280639,0.7,16280144,101.7,68452834,3633,1677,85.7,8249,315,367,2024-02-17
1,1,0,OLD,20236180,웡카,2024-01-31,1699448856,40.4,-108862369,-6,23971412633,175171,-10745,-5.8,2471019,1222,4554,2024-02-18
2,2,0,OLD,20247074,건국전쟁,2024-02-01,801190655,19.0,-64696360,-7.5,6758659838,83769,-7391,-8.1,710509,922,3060,2024-02-18
3,3,0,OLD,20247076,"귀멸의 칼날: 인연의 기적, 그리고 합동 강화 훈련으로",2024-02-14,621079400,14.7,-114102700,-15.5,3181713600,54710,-8920,-14,269639,391,1889,2024-02-18
4,4,0,OLD,20206946,시민덕희,2024-01-24,350791183,8.3,-33132752,-8.6,15508321850,35829,-3546,-9,1640123,812,2286,2024-02-18
5,5,0,OLD,20212668,도그데이즈,2024-02-07,157066992,3.7,-28538630,-15.4,3312399745,15752,-2576,-14.1,340405,685,1247,2024-02-18
6,6,0,OLD,20231415,소풍,2024-02-07,137708927,3.3,-8204927,-5.6,2251329303,15091,-1238,-7.6,248693,637,1119,2024-02-18
7,7,0,OLD,20246966,아기상어 극장판: 사이렌 스톤의 비밀,2024-02-07,63485671,1.5,10059264,18.8,713971614,6937,1032,17.5,80233,360,415,2024-02-18
8,8,1,OLD,20211477,데드맨,2024-02-07,45730931,1.1,-3753627,-7.6,2211484835,4730,-303,-6,231476,469,685,2024-02-18
9,9,-1,OLD,20234581,아가일,2024-02-07,39142443,0.9,-10306496,-20.8,1395932780,4007,-1122,-21.9,135539,378,477,2024-02-18
10,10,2,OLD,20247038,DMZ 동물 특공대,2024-02-14,25519960,0.6,2798400,12.3,85198020,3218,334,11.6,11902,200,267,2024-02-18
1,1,0,OLD,20236180,웡카,2024-01-31,559302161,35.1,-1140146695,-67.1,24530714794,59263,-115908,-66.2,2530282,1082,4045,2024-02-19
2,2,0,OLD,20247074,건국전쟁,2024-02-01,375711624,23.6,-425479031,-53.1,7134371462,42573,-41196,-49.2,753082,828,2812,2024-02-19
3,3,0,OLD,20247076,"귀멸의 칼날: 인연의 기적, 그리고 합동 강화 훈련으로",2024-02-14,220649700,13.9,-400429700,-64.5,3402363300,20004,-34706,-63.4,289643,367,1629,2024-02-19
4,4,0,OLD,20206946,시민덕희,2024-01-24,125659959,7.9,-225131224,-64.2,15633981809,13224,-22605,-63.1,1653347,699,1911,2024-02-19
5,5,1,OLD,20231415,소풍,2024-02-07,73102919,4.6,-64606008,-46.9,2324432222,8598,-6493,-43,257291,583,1056,2024-02-19
6,6,-1,OLD,20212668,도그데이즈,2024-02-07,61118469,3.8,-95948523,-61.1,3373518214,6425,-9327,-59.2,346830,592,1061,2024-02-19
7,7,1,OLD,20211477,데드맨,2024-02-07,24494807,1.5,-21236124,-46.4,2235979642,2718,-2012,-42.5,234194,397,588,2024-02-19
8,8,1,OLD,20234581,아가일,2024-02-07,15422606,1.0,-23719837,-60.6,1411355386,1625,-2382,-59.4,137164,322,399,2024-02-19
9,9,3,OLD,20234730,추락의 해부,2024-01-31,12591078,0.8,-16906567,-57.3,718068032,1312,-1486,-53.1,72580,106,138,2024-02-19
10,10,3,OLD,20247227,우견니,2024-02-14,8296124,0.5,-6863529,-45.3,108422441,1183,-527,-30.8,13577,123,249,2024-02-19
1,1,0,OLD,20236180,웡카,2024-01-31,542454770,34.9,-16847391,-3,25073169564,57938,-1325,-2.2,2588220,1116,4095,2024-02-20
2,2,0,OLD,20247074,건국전쟁,2024-02-01,340178230,21.9,-35533394,-9.5,7474549692,38919,-3654,-8.6,792001,843,2772,2024-02-20
3,3,0,OLD,20247076,"귀멸의 칼날: 인연의 기적, 그리고 합동 강화 훈련으로",2024-02-14,186107900,12.0,-34541800,-15.7,3588471200,16785,-3219,-16.1,306428,373,1588,2024-02-20
4,4,0,OLD,20206946,시민덕희,2024-01-24,116309105,7.5,-9350854,-7.4,15750290914,12412,-812,-6.1,1665759,697,1871,2024-02-20
5,5,0,OLD,20231415,소풍,2024-02-07,80983208,5.2,7880289,10.8,2405415430,9680,1082,12.6,266971,601,1061,2024-02-20
6,6,0,OLD,20212668,도그데이즈,2024-02-07,62810285,4.0,1691816,2.8,3436328499,6461,36,0.6,353291,591,1044,2024-02-20
7,7,0,NEW,20234675,파묘,2024-02-22,49104000,3.2,49104000,100,49104000,5173,5173,100,5173,20,20,2024-02-20
8,8,-1,OLD,20211477,데드맨,2024-02-07,19875906,1.3,-4618901,-18.9,2255855548,2110,-608,-22.4,236304,387,524,2024-02-20
9,9,2,OLD,20246966,아기상어 극장판: 사이렌 스톤의 비밀,2024-02-07,15736278,1.0,8274739,110.9,737169431,2023,1091,117.1,83188,173,182,2024-02-20
10,10,-2,OLD,20234581,아가일,2024-02-07,15270434,1.0,-152172,-1,1426625820,1636,11,0.7,138800,318,400,2024-02-20
1,1,0,OLD,20236180,웡카,2024-01-31,544528944,32.0,2074174,0.4,25617698508,58643,705,1.2,2646863,1156,4269,2024-02-21
2,2,0,OLD,20247074,건국전쟁,2024-02-01,303783659,17.9,-36394571,-10.7,7778333351,34787,-4132,-10.6,826788,821,2860,2024-02-21
3,3,0,OLD,20247076,"귀멸의 칼날: 인연의 기적, 그리고 합동 강화 훈련으로",2024-02-14,204959600,12.1,18851700,10.1,3793430800,19302,2517,15,325730,377,1550,2024-02-21
4,4,0,OLD,20206946,시민덕희,2024-01-24,108252189,6.4,-8056916,-6.9,15858543103,11598,-814,-6.6,1677357,645,1656,2024-02-21
5,5,0,OLD,20231415,소풍,2024-02-07,75273956,4.4,-5709252,-7,2480689386,8960,-720,-7.4,275931,557,967,2024-02-21
6,6,0,NEW,20247219,사운드 오브 프리덤,2024-02-21,86918300,5.1,86918300,100,108250500,8148,8148,100,10206,248,710,2024-02-21
7,7,-1,OLD,20212668,도그데이즈,2024-02-07,48381468,2.8,-14428817,-23,3484709967,5228,-1233,-19.1,358519,460,760,2024-02-21
8,8,0,NEW,20234641,극장판 츠루네: 시작의 한 발,2024-02-21,32836527,1.9,32836527,100,42682527,3654,3654,100,4654,119,275,2024-02-21
9,9,60,OLD,20247063,바튼 아카데미,2024-02-21,30020102,1.8,29633402,7663.2,64293802,3318,3284,9658.8,6430,254,412,2024-02-21
10,10,0,NEW,20247444,월레스와 그로밋 더 클래식 컬렉션,2024-02-21,47812500,2.8,47812500,100,47812500,3190,3190,100,3190,47,75,2024-02-21
